ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),Women's share of population ages 15+ living with HIV (%),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),"Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)"
LTE,2022,,,,9.36949092845149,4.92859235153843,97.435798193923,,,92.752077283794,92.8685823369838,94.1249904111449,,94.7057847087043,,95.0221231138035,,0.140193082287333,,62.6564713415849,,3.03299213331723,15.5869312216129,77.1043499415742
LTE,2023,,,,,,,,,91.6079654993868,91.7230438545872,92.8699796878496,,,,,,,,,,,,
SUR,1997,,47.1428571428572,1.1,34.7,17.8,,1.53,,,81.0,79.0,,,,,,,,,,,87.421,65.697
SUR,1998,,46.0797342192691,1.1,33.5,17.4,,1.51,,,90.0,82.0,,,,,,,,,,,81.251,65.594
SUR,1999,,45.1230913057027,1.2,32.2,17.1,,1.52,,,85.0,85.0,,,,,,,,,,,79.272,65.443
SUR,2000,27.6,44.251690679212,1.2,31.1,16.9,89.0616560452077,1.53,0.0,,71.0,84.0,3.9,78.0261253015142,70.9,,278.0,8.58783232487491,0.4,29.4650288573885,5.87092161,,81.953,65.508
SUR,2001,27.0,43.4977578475336,1.2,30.0,16.9,89.5297819244383,1.48,0.0,,68.0,82.0,3.5999999046,78.3498081456685,,,274.0,8.20129514044782,0.4,29.7074470426403,3.82474971,11.1,84.954,65.482
SUR,2002,26.4,42.9069455618128,1.3,29.1,16.9,89.9960313292363,1.48,0.0,,73.0,73.0,,78.672477988085,90.0,,260.0,7.81615258798484,0.4,29.9485413057908,5.32991552,11.0,83.099,65.531
SUR,2003,25.8,42.4211336240062,1.3,28.1,17.0,90.4599444423833,1.49,3.0,,75.0,69.0,,78.9935694905179,,,250.0,7.43287727872505,0.3,30.1885753153742,4.88878393,10.4,78.201,65.596
SUR,2004,25.1,42.2095615556106,1.3,27.3,17.0,90.9217523917314,1.44,14.0,,85.0,86.0,3.1,79.3133630188345,90.0,,229.0,7.05122518433194,0.3,30.4274172852678,5.4608078,9.8,76.617,66.416
SUR,2005,24.5,42.0711196540125,1.3,26.5,16.9,91.3567912547275,1.35,39.0,83.0,83.0,91.0,,79.9454373391895,,,190.0,6.69648607338577,0.3,30.1206648173558,5.2439642,9.2,74.757,67.002
SUR,2006,23.9,42.045189843932,1.4,25.7,16.6,91.7904999411481,1.32,56.0,84.0,84.0,83.0,3.3,80.578611958631,86.5,,192.0,6.34275972684081,0.3,29.8115323088464,5.85598755,8.3,73.87,67.571
SUR,2007,23.2,42.1396396396396,1.4,25.0,16.2,92.2251661601544,1.31,76.0,84.0,84.0,85.0,3.1,81.2158247065425,90.0,,181.0,5.98771690888259,0.3,29.4983438441584,5.22148609,8.4,73.801,68.204
SUR,2008,22.5,42.3344947735192,1.4,24.4,15.8,92.660982249745,1.27,72.0,84.0,85.0,86.0,,81.8573489915612,90.0,,169.0,5.63116193631934,0.3,29.1809452044123,4.74699593,7.9,72.16,68.816
SUR,2009,21.7,42.5531914893617,1.4,23.8,15.4,93.09808507795,1.25,69.0,87.0,87.0,88.0,2.6,82.5034165482643,90.0,,153.0,5.2729392536106,0.3,28.8591784527109,4.97810316,7.8,70.177,69.505
SUR,2010,21.1,42.7555374923796,1.5,23.2,14.9,93.536172790766,1.3,63.0,84.0,94.0,87.0,2.99,83.1536031950863,90.0,,138.0,4.91336892760736,0.3,28.5333385285951,4.6978569,7.9,67.92,69.894
SUR,2011,20.6,43.0086410054988,1.5,22.6,14.5,93.9753959636229,1.28,92.0,80.0,80.0,79.0,3.05,83.8081519480104,,,131.0,4.55228396100447,0.2,28.2032665469963,4.40932178,8.4,64.697,69.914
SUR,2012,20.3,43.3573050719152,1.5,22.0,14.1,94.415754570217,1.28,89.0,76.0,76.0,64.0,3.02,84.4670820919635,,,131.0,4.18968680289072,0.3,27.8689605201638,4.28435707,8.4,62.233,69.764
SUR,2013,20.1,43.8083043716847,1.5,21.5,13.6,94.8572483245504,1.18,87.0,76.0,76.0,81.0,2.99,85.1304156970837,,,133.0,3.82557532976988,0.3,27.5304122784459,4.48738098,8.1,61.121,69.682
SUR,2014,20.1,44.2692648361382,1.5,21.0,13.2,95.3013968931233,1.14,91.0,71.0,71.0,70.0,2.96,85.8011065699902,,72.0988800314062,135.0,3.45829557116891,0.3,27.1851955017909,4.52127838,8.4,59.974,69.782
SUR,2015,20.2,44.7083118224058,1.5,20.5,12.9,95.7476957195653,1.1,99.0,73.0,73.0,76.0,2.93,86.4788570965539,90.0,72.0962533763925,125.0,3.08832697953215,0.3,26.8332154488894,5.80808163,9.1,59.856,70.8
SUR,2016,20.3,45.0734802939212,1.5,20.0,12.5,96.1954598279264,1.13,86.0,77.0,77.0,76.0,2.83,87.1630096425921,,72.0949791444174,105.0,2.71634678285502,0.3,26.4746696657736,5.99283743,9.8,58.237,71.592
SUR,2017,20.5,45.3616607200778,1.5,19.4,12.1,96.6441123997659,1.13,76.0,67.0,67.0,76.0,2.86,87.8530869702466,,72.0950610883517,99.0,2.34292171375095,0.3,26.109612772218,5.32285929,9.8,56.039,72.417
SUR,2018,20.7,45.5648337797385,1.5,18.8,11.7,97.0931062814761,1.16,72.0,81.0,81.0,77.0,2.88,88.5487213621858,98.4,72.0965705662444,98.0,1.96856653369161,0.3,25.7379624590113,6.68795872,9.4,53.57,72.553
SUR,2019,21.0,45.7357219415097,1.5,18.3,11.3,97.5417735351336,1.2,69.0,77.0,77.0,64.0,2.72,89.2491425915073,,72.0993563975831,100.0,1.59396596393955,0.3,25.3600598330148,8.70230103,9.1,53.196,72.242
SUR,2020,,45.8314757021846,1.5,17.7,11.0,97.9896320628805,1.26,72.0,51.0,51.0,45.0,2.89,89.9542117944832,,72.1036556784961,96.0,1.21956204260521,,25.1806025026279,6.84054422,9.3,52.064,72.561
SUR,2021,,45.9588644264195,1.6,17.2,10.7,97.9911269137848,1.2,62.0,72.0,72.0,58.0,,89.9622411720352,,72.1092254412695,,1.21741673004412,,25.1713231646101,5.6838975,9.8,49.56,70.274
SUR,2022,,46.1429582448691,1.6,16.6,10.3,97.9930133351381,1.31,,77.0,77.0,74.0,,89.9723420362516,,72.1162328452224,,1.21471979063248,,25.1596592685668,,10.1,48.814,70.289
SUR,2023,,,,,,,,,72.0,72.0,71.0,,,,,,,,,,,,
SWZ,1997,,53.9436056394361,20.4,99.1,27.4,,47.8,,76.0,82.0,92.0,,,,,,,,,,,110.399,52.044
SWZ,1998,,54.6453608984906,22.2,105.1,28.3,,43.7,,78.0,83.0,92.0,,,,,,,,,,,108.592,50.333
SWZ,1999,,55.2543930171127,23.6,109.9,29.1,,41.74,,81.0,83.0,92.0,,,,,,,,,,,110.027,48.733
SWZ,2000,34.4,55.7736214570697,24.6,114.1,29.6,53.4105715325038,39.13,0.0,83.0,84.0,92.0,,48.7302667749111,65.4,,588.0,22.8784716300799,4.1,,4.60951757,,109.963,47.256
SWZ,2001,33.4,56.3648984363583,25.3,117.1,29.8,54.2574981440142,37.5,0.0,86.0,84.0,93.0,,49.2498381249684,,,600.0,21.8072002386539,4.3,,5.13895369,10.4,108.057,45.975
SWZ,2002,32.8,57.019880114966,25.7,118.6,29.7,55.0998409942203,35.98,1.0,88.0,85.0,93.0,,49.9803456069521,74.0,,607.0,20.732097937453,4.7,,5.52298307,9.7,105.585,44.486
SWZ,2003,32.3,57.6766822990512,26.1,119.8,29.2,55.9375462219659,34.85,2.0,90.0,85.0,93.0,,50.728760409513,,,660.0,19.6532064304857,4.9,,6.37864399,8.4,103.818,43.349
SWZ,2004,31.8,58.3487749639695,26.3,120.1,28.4,56.7697315469993,34.54,9.0,93.0,86.0,93.0,,51.4947686131405,,23.6870904454085,663.0,18.5710005145994,5.0,,6.81432486,8.6,102.218,42.538
SWZ,2005,31.4,58.9969043469213,26.5,119.9,27.6,57.5976119971747,32.72,15.0,95.0,86.0,93.0,,52.278905393274,,23.6472544993321,678.0,17.4848314848812,5.1,,7.37623358,9.5,99.668,42.125
SWZ,2006,31.1,59.6649100444546,26.7,110.3,27.0,58.4203102022392,32.58,72.0,93.0,87.0,93.0,2.1,53.0808750186675,,23.6074200348738,644.0,16.3951585262014,5.0,,7.82560062,10.6,95.172,43.12
SWZ,2007,30.9,60.353892633621,27.0,105.6,26.5,59.2567740613856,31.28,73.0,92.0,87.0,94.0,,53.9052519498547,69.0,23.5822114479552,664.0,15.2937616541435,5.5,,7.93004131,11.3,92.568,43.641
SWZ,2008,31.0,60.8496527485225,27.2,103.9,26.3,60.2061843024601,30.37,71.0,90.0,88.0,94.0,,54.7677996973881,,23.6494333357022,691.0,14.1422748456759,5.5,,8.85792923,11.5,90.375,44.175
SWZ,2009,30.8,61.2564038157103,27.5,98.3,26.2,61.1476109828719,30.64,67.0,88.0,88.0,94.0,,55.633631590641,,23.7169661210595,783.0,12.9965531702386,5.4,,8.63292217,17.0,87.423,44.639
SWZ,2010,30.5,61.614138605997,27.9,88.2,26.3,62.0811041747319,28.64,69.0,89.0,89.0,94.0,,56.502583277554,82.0,23.7848112343019,672.0,11.8566383730313,5.0,,8.5912571,21.0,83.886,46.619
SWZ,2011,30.2,61.9376991810607,28.4,76.1,26.3,63.0070945325043,29.35,85.0,91.0,91.0,87.0,2.1,57.3744948770296,,23.853278341766,627.0,10.7224514007818,4.6,,8.46997261,23.8,82.242,48.195
SWZ,2012,30.0,62.250978605745,28.9,69.9,26.3,63.8977283648777,29.78,83.0,95.0,95.0,88.0,,58.2500075134818,,23.8996486746362,599.0,9.60184389271548,4.6,,7.82047606,20.2,80.782,49.835
SWZ,2013,29.9,62.5371685485107,29.5,67.2,26.3,64.7811557082718,30.22,84.0,98.0,98.0,96.0,2.04,59.1312693070047,,23.9463308243823,512.0,8.48522233871042,4.3,,7.45703411,17.3,80.833,51.486
SWZ,2014,29.8,62.7509925981597,29.9,67.2,26.0,65.6570323901846,28.75,77.0,98.0,98.0,97.0,,60.0182001380012,88.3,23.9930135427374,426.0,7.37270716340031,3.9,,7.25596571,15.8,79.133,53.05
SWZ,2015,29.8,62.8712607999845,29.9,63.5,25.7,66.5257676585086,23.9,84.0,90.0,90.0,89.0,,60.9106487570296,,24.040006918839,338.0,6.26423291452565,3.7,,7.05855274,15.8,77.016,55.019
SWZ,2016,29.9,62.9236924017034,29.6,60.6,25.3,67.3899527040365,18.27,87.0,90.0,90.0,89.0,,61.8077651618563,,24.089489022469,275.0,5.15947866182779,3.6,,6.82044792,15.9,75.392,56.659
SWZ,2017,30.1,62.9536223670539,29.2,62.1,24.9,68.4020075228117,15.38,80.0,90.0,90.0,89.0,,62.7090564085879,,24.1411507416008,237.0,4.0588108120329,3.3,,6.98103714,14.7,74.547,57.895
SWZ,2018,30.4,63.0199884395219,28.9,58.4,24.4,69.4145908926813,15.46,94.0,90.0,90.0,85.0,,63.6138243420967,,24.1953018535792,218.0,2.96249314437475,3.2,,6.62469387,13.2,74.104,59.411
SWZ,2019,30.7,63.1060703936804,28.4,55.6,24.0,70.4275345963468,13.95,100.0,90.0,90.0,81.0,,64.5214314372907,,24.2519427260086,228.0,1.87085357926745,3.3,,7.15369368,11.6,73.228,60.549
SWZ,2020,,63.346395488957,27.6,55.0,23.5,71.4406737893323,9.84,89.0,83.0,83.0,76.0,,64.4891155297878,,24.3110733978139,240.0,0.784220789062114,,,6.59767151,11.3,72.075,59.692
SWZ,2021,,63.6321870764707,26.8,51.6,23.0,72.4538444889094,9.64,97.0,77.0,77.0,80.0,,64.4554412214633,,,,0.236306952584025,,,7.03582335,11.6,70.741,57.066
SWZ,2022,,64.0522391858684,25.9,50.0,22.4,73.4672019213958,7.68,100.0,97.0,97.0,83.0,,64.4202338506503,,,,0.226837128108291,,,,12.4,69.773,56.36
SWZ,2023,,,,,,,,,85.0,85.0,85.0,,,,,,,,,,,,
CEB,1997,,29.7098623772859,0.1,14.6971969022497,8.02044915928827,,0.0385721579083711,,61.8296847513781,96.8575941154652,96.3215485543534,7.0230654493653,,,,,,,,,,27.3821863523366,71.5172580696822
CEB,1998,,29.9384531352702,0.102286099613453,13.9388944689876,7.45021389341981,,0.0468388205255591,,66.6876533829955,97.0619768589985,96.5854403887273,6.7973288388091,,,,,,,,,,26.0788596322645,71.8982376759956
CEB,1999,,29.3402728424493,0.10228735884157,13.1064606546607,6.9169601930495,,0.054178840040079,,68.8762029864929,97.1882850392905,97.1859623050203,6.61653067869634,,,,,,,,,,25.0171771806426,72.1845610740875
CEB,2000,,29.9315237676116,0.104588526768247,12.2870938732609,6.49877410199153,,0.0487138180620403,,73.9030363386153,97.4836907616872,96.697468965173,6.72267397416727,91.7037822837739,99.4771055784149,,20.0,0.0,1.9893616039728,78.429490122582,5.70195778386202,,24.0184370229859,72.7197247227791
CEB,2001,,30.8876337822511,0.105959562941238,11.6473273331115,6.10626365566042,,0.0682122439097934,,72.1468032200495,97.662389517531,96.8660407275497,,88.4078783698504,,,19.0,0.0,2.07686750741624,72.2828721516452,5.9033060923375,3.05298547396986,22.2227614847773,73.0961481937343
CEB,2002,,30.7831498541083,0.107345214436792,11.2611263423791,5.88317291049751,,0.0614992549493778,,80.1383845300215,97.8080680038407,97.5059509755311,6.73125679838973,88.7130261904323,,,18.0,0.0,1.90723385004888,72.6944201838964,6.15184068378276,2.95322821759374,21.3311005090804,73.2424154880921
CEB,2003,,31.0974274561372,0.108728685103941,10.9483901146174,5.69965090635786,,0.0587478884683479,,80.4992697254651,97.6825459856542,97.0786411558771,6.86442877935919,88.9835500339954,,,18.0,0.0,1.98603344962123,73.0328102019879,6.38980440395174,2.90829373232055,21.4116539919754,73.3822527825258
CEB,2004,,30.904351267949,0.110103476594622,10.4752094876273,5.42632651175008,,0.0605057873499371,,82.6952769039936,97.7876795761516,97.1061774398845,6.81480349052206,89.25054609506,,,17.0,0.0,1.84818152187067,73.7401238573706,6.3513565286722,2.88988713395729,21.5534852285153,73.7304349327381
CEB,2005,,30.8628006834618,0.110097034522732,9.9796439531134,5.12607142688272,99.1647072023794,0.0595069629578234,,82.9336932591723,97.8019672520876,97.44358970872,6.77318127169549,89.5232763219652,,,14.0,0.0,1.88583888213784,74.4691753697373,6.35863078516231,2.83763189820297,21.8132481587744,73.8449951359211
CEB,2006,,30.4304467967721,0.113756768339469,9.34591982008772,4.80477631774589,99.1825842823858,0.0587110178243832,,82.8637934087984,97.7936897886735,97.3756281469184,6.73081791813128,89.9659800230756,,,12.0,0.0,1.73395136585668,75.3757413728974,6.21511836156819,2.85658171051126,22.2760699575784,74.0926027308098
CEB,2007,,30.2006892586684,0.113764854891483,8.7115061859311,4.47829308793582,99.198018514971,0.0584795893488779,,86.6146554849266,97.6801291483228,97.5687227265766,6.61316642526442,90.4344409444935,,,11.0,0.0,1.54597506795203,76.341681655866,6.12773328224494,2.81769350116021,22.8602550257077,74.2506487210769
CEB,2008,,30.1672032696695,0.115099811602045,8.20560228771557,4.19691414744576,99.2351895653853,0.0586506333614137,,86.6021015562607,97.7226590326869,97.2721079310762,6.68182759579654,90.9071522761671,,,10.0,0.0,1.45708536484055,77.3396860579839,6.37272810134907,2.78304619927625,24.4759134352047,74.5759526780779
CEB,2009,,29.9360858695982,0.114933062011174,7.76027410487438,3.96054283007205,99.267359380117,0.058319995762779,,86.3644772391788,97.5018985452189,97.2060254316325,6.67984587264514,91.3562937471283,,,10.0,0.0,1.3974145565657,78.3193831229817,6.84190664713452,2.77252457300408,24.4775398793514,74.9303639266576
CEB,2010,,29.775868172296,0.116094830779798,7.33675244461397,3.77138423251644,99.0304453320346,0.0578903547665613,,87.1104942424176,97.2329582606128,97.1436601969502,6.58213261802434,91.7922086958218,99.6519170675154,,9.0,0.0,1.38700613773337,79.3045414193436,6.89557664287739,2.80230124372822,22.4095774459529,75.2939657786314
CEB,2011,,29.4269117241475,0.115862020470872,6.95114793098927,3.58177303635989,98.7913157468022,0.0622662513618799,,87.0840303320117,96.2438839295981,96.534848130267,6.52226219204443,92.2270759445642,,,8.0,0.0,1.1701294414641,80.3447613292909,6.59931206896736,2.88228355706054,21.0379844824688,75.8884748834282
CEB,2012,,29.0381174047142,0.117742074536636,6.62376923542153,3.4363067990671,98.548895102404,0.0629213377711664,,86.556643539067,96.6626094838798,96.5986330819137,6.5099999503503,92.6512287161745,,,8.0,0.0,1.15848217048613,81.4245238381159,6.61728215792699,2.819330061444,21.2531202902139,75.9934242014194
CEB,2013,,28.6819184587473,0.117529792535715,6.31067420009414,3.30950610219343,98.2920179746377,0.0624938637812229,,85.9465252832936,96.7209325938485,96.3835368832438,6.49407829530928,93.0707349696163,,,8.0,0.0,1.04695777422818,82.5186261773833,6.67371768646552,2.77394315406848,20.7242537087566,76.3550009989144
CEB,2014,,28.494468349214,0.120355536565597,6.0382507112253,3.18064232355295,98.0399825484211,0.0641352291361013,,85.3158012111314,96.014862434318,95.209366676374,6.5195955993863,93.4913855061789,,,7.0,0.0,0.966990591515968,83.64303325438,6.59686963388438,2.77931711330053,20.9457557908779,76.6753382623867
CEB,2015,,28.1479885851352,0.120237159409092,5.80743186654372,3.04436157968271,97.7707955817099,0.0690818583805939,,83.9450630851501,95.1936518228541,94.1052227641202,6.52375245183161,93.940518555361,,,7.0,0.0,0.893857904026846,84.8192601315406,6.52053876182678,2.77249527927187,20.5151700858399,76.5715240168426
CEB,2016,,28.0667236672578,0.122069311557766,5.55028379103698,2.88598986332563,97.4975433069501,0.0685314581495609,,83.3935126705274,95.2002900423646,93.787892067317,6.52643990725214,94.3948028023465,,,7.0,0.0,0.914883642156703,85.9941830679604,6.67775422437777,2.75854054176524,20.7343537085339,76.9691216017019
CEB,2017,,27.7416562142423,0.121969159293462,5.27849409540225,2.79140898672719,97.22261711257,0.065123779393675,,82.8158785267138,93.0584651077718,93.1713092766649,6.53863121089683,94.7487041161734,,,7.0,0.0,0.957717241444744,87.1212482381545,6.60641410575823,2.6468105463172,20.4163114057401,76.927648854983
CEB,2018,,27.6245264068355,0.121996701079883,5.04714112377302,2.66250408478546,96.9501802981277,0.06868914768112,,81.9918083503972,93.4659064761695,93.4512489051053,6.51063136889452,95.0000793401091,,,6.0,0.0,0.898967996517511,88.0068012399957,6.55263135280616,2.57682528993756,19.6475844830953,76.9757647744597
CEB,2019,,27.4986778714624,0.123976113189498,4.83889826298855,2.61173465952175,96.6641258167953,0.0671767595740342,,81.7900493236371,94.0961032435057,93.203141695959,6.40580389069609,95.1918740492267,97.9276567134486,,6.0,0.0,0.791906675220478,88.6802817148499,6.66395316365991,2.55009767930001,18.7434505711942,77.2655334303509
CEB,2020,,27.325354680203,0.12262330707565,4.73553890986251,2.56544361449081,96.3805079474512,0.0665403270084507,,80.8432839471148,93.3883454067882,91.9275700317448,6.39404315006911,95.3786862065455,,,6.0,0.0,,89.3140167167233,7.26741385726423,2.5432278188456,17.6718216027761,76.0802066283339
CEB,2021,,27.1950256549494,0.122924830379801,4.7020475133469,2.53359832969513,96.136311049786,0.0704325412329291,,81.1103768236564,92.3943475446352,91.5582172847548,,95.5314369914223,,,,0.0,,89.8854424018692,7.44642357332879,2.53247318823087,16.7150095243172,74.7920383016387
CEB,2022,,,,4.72115746949245,2.54835200758668,96.1429279502122,,,81.2435815804493,92.422717830825,91.1761645235416,,95.6171025649126,,,,0.0,,90.7784623101473,,2.55957685598302,16.231071123392,76.7857380588102
CEB,2023,,,,,,,,,79.8260918572806,91.101491432676,89.0049680749082,,,,,,,,,,,,
CHE,1997,,25.7074910820452,0.2,6.0,3.4,,0.12,,,89.0,83.0,,,,,,,,,,,5.501,79.079512195122
CHE,1998,,25.8957654723127,0.2,5.8,3.4,,0.11,,,88.0,81.0,,,,,,,,,,,5.584,79.3243902439025
CHE,1999,,26.0558583106267,0.2,5.7,3.4,,0.1,,,93.0,82.0,,,,,,,,,,,5.901,79.580487804878
CHE,2000,9.6,26.2305986696231,0.2,5.6,3.5,99.9999994425128,0.09,,,93.0,82.0,6.29,99.8809710847145,,,8.0,0.0,0.2,98.704717832302,9.13442421,,5.939,79.6804878048781
CHE,2001,9.5,26.3084363245567,0.2,5.5,3.4,100.0,0.08,,,93.0,82.0,6.04,99.8809686941122,,,9.0,0.0,0.2,98.7043769319749,9.46040154,2.5,5.464,80.1804878048781
CHE,2002,9.5,26.4229765013055,0.2,5.4,3.4,99.9999980539827,0.08,,,93.0,82.0,5.95,99.8809824980631,,,9.0,0.0,0.1,98.7054909240719,9.88000202,2.5,5.4,80.3853658536585
CHE,2003,9.4,26.5264655084832,0.2,5.3,3.4,100.0,0.08,,,93.0,82.0,5.83,99.8810046485801,,,9.0,0.0,0.1,98.7066132798976,10.13696766,2.5,5.207,80.5365853658537
CHE,2004,9.4,26.6015200868621,0.2,5.2,3.3,99.9999983594192,0.09,,,93.0,82.0,5.68,99.8810190736568,,,9.0,0.0,0.1,98.7076857299021,10.22576523,2.5,5.182,81.0878048780488
CHE,2005,9.4,26.6398544479556,0.2,5.1,3.3,100.0,0.09,,,94.0,87.0,5.55,99.8810399898821,,,9.0,0.0,0.1,98.7088068285165,10.05823421,2.5,4.957,81.2365853658537
CHE,2006,9.4,26.6660496112551,0.2,4.9,3.2,100.0,0.1,,,94.0,87.0,5.4,99.8810610841324,100.0,,9.0,0.0,0.2,98.7099280814496,9.58019924,2.5,4.516,81.490243902439
CHE,2007,9.4,26.6341463414634,0.2,4.8,3.2,99.9999990806574,0.11,,,94.0,87.0,5.37,99.8810752621757,,,8.0,0.0,0.1,98.7110424750234,9.41693878,2.5,4.343,81.7414634146342
CHE,2008,9.3,26.6114024699712,0.2,4.7,3.2,99.9999979288144,0.12,,,95.0,92.0,5.22,99.8810926001485,,,8.0,0.0,0.2,98.7121599592783,9.53167629,2.5,4.259,81.9926829268293
CHE,2009,9.4,26.6277939747328,0.2,4.6,3.2,99.999997222233,0.12,,,95.0,92.0,5.11,99.8811096720377,,,8.0,0.0,0.1,98.7132348759964,10.1415062,2.5,4.152,82.0439024390244
CHE,2010,9.4,26.6201008925107,0.2,4.6,3.1,99.9999976280164,0.13,,,95.0,92.0,5.2,99.8811285661122,,,8.0,0.0,0.2,98.714353917625,9.93353558,2.5,3.96,82.2463414634147
CHE,2011,9.5,26.6215412079738,0.2,4.5,3.1,99.9999991605815,0.13,,,96.0,93.0,5.05,99.8840035898045,,,8.0,0.0,0.1,98.8055485791026,10.04628563,2.5,3.536,82.6951219512195
CHE,2012,9.6,26.6148026550567,0.2,4.4,3.1,100.0,0.13,,,96.0,93.0,4.98,99.8868721958477,,,7.0,0.0,0.1,98.8965065111574,10.14446354,2.5,3.429,82.6975609756098
CHE,2013,9.7,26.6150578886073,0.2,4.4,3.0,99.9999992997273,0.13,,,96.0,93.0,4.85,99.8897331821113,,,7.0,0.0,0.1,98.9935508849481,10.37922478,2.5,3.119,82.7975609756098
CHE,2014,9.9,26.6297176035893,0.2,4.3,3.0,99.9999972090687,0.12,,,96.0,94.0,4.73,99.8925889720649,,,7.0,0.0,0.1,99.1128296048628,10.42800808,2.5,2.963,83.1975609756098
CHE,2015,10.1,26.6555974200141,0.2,4.3,3.0,99.9999962502182,0.12,,,96.0,94.0,4.73,99.895441126539,,,6.0,0.0,0.2,99.2319222259616,10.77887917,2.5,2.76,82.8975609756098
CHE,2016,10.4,26.6844687325343,0.2,4.2,2.9,100.0,0.11,,,96.0,94.0,4.69,99.8982954640727,,,8.0,0.0,0.1,99.3508146061221,10.9900341,2.5,2.829,83.6024390243903
CHE,2017,10.7,26.7415730337079,0.2,4.1,2.9,100.0,0.1,,69.0,96.0,95.0,4.65,99.8998737205154,,,6.0,0.0,0.1,99.468272513732,11.0451622,2.5,2.494,83.5512195121951
CHE,2018,11.0,26.7902927672768,0.2,4.1,2.8,100.0,0.09,,69.0,96.0,95.0,4.63,99.8998745805806,,,7.0,0.0,0.2,99.5841324682715,10.77226162,2.5,2.334,83.7536585365854
CHE,2019,11.3,26.8370044052863,0.2,4.0,2.8,99.9999987245773,0.08,,69.0,96.0,95.0,4.59,99.899872396117,,,7.0,0.0,0.2,99.6998094734838,11.06363678,2.5,1.992,83.9048780487805
CHE,2020,,26.8797864933859,0.2,4.0,2.8,99.9999976034203,0.06,,72.0,96.0,97.0,4.48,99.8998713422797,,,7.0,0.0,,99.8146572820038,11.73206806,2.5,1.671,83.0
CHE,2021,,26.8888250502729,0.2,4.0,2.9,100.0,0.05,,73.0,96.0,95.0,4.44,99.8998738850558,,,,0.0,,99.8149244456589,11.80107975,2.5,1.471,83.7512195121951
CHE,2022,,26.9202173291393,,4.0,2.9,100.0,,,76.0,96.0,96.0,,99.8998758338064,,,,0.0,,99.8152400004339,,2.5,1.386,83.4536585365854
CHE,2023,,,,,,,,,80.0,95.0,95.0,,,,,,,,,,,,
CIV,1997,,58.3974658048229,7.3,149.3,43.7,,7.33,,,58.0,68.0,,,,,,,,,,,135.68,51.449
CIV,1998,,58.7932448236153,7.1,146.9,42.9,,6.53,,,58.0,66.0,,,,,,,,,,,135.999,51.108
CIV,1999,,59.1428605712263,6.9,144.1,42.0,,5.96,,,58.0,57.0,,,47.1,,,,,,,,134.861,50.957
CIV,2000,54.1,59.4845286635809,6.6,140.9,41.4,70.6328654119712,4.98,0.0,,65.0,68.0,,20.683503003502,62.8,,473.0,36.6874228543201,3.0,9.57764505727547,6.12679291,,138.56,50.842
CIV,2001,54.0,59.8144231209709,6.3,137.4,40.8,70.7542299686215,4.33,1.0,10.0,66.0,71.0,,21.2855190678722,,,495.0,35.8997426604576,2.8,9.9184805397675,6.01767921,20.2,139.284,50.81
CIV,2002,53.8,60.0684635907094,5.9,133.7,40.2,70.8735531188732,3.87,2.0,48.0,64.0,71.0,,21.8879803598737,,,520.0,35.1195768864859,2.6,10.258641277738,5.90386152,20.9,139.304,50.886
CIV,2003,53.7,60.3047480191038,5.5,130.0,39.7,70.9904699748775,3.43,4.0,63.0,61.0,70.0,,22.4905747331287,,,539.0,34.3475008840115,2.7,10.5980063244405,5.47972536,20.7,137.981,50.954
CIV,2004,53.6,60.5014950390273,5.2,126.1,39.1,71.1053199610773,3.27,6.0,67.0,67.0,78.0,,23.0936137803389,68.0,,536.0,33.5830465633579,2.7,10.9366864363534,5.47516584,20.0,135.625,51.363
CIV,2005,53.5,60.7128267215319,4.8,122.1,38.5,71.217059799243,2.73,15.0,76.0,76.0,84.0,,23.818461396621,55.1,,540.0,32.8277341466507,2.8,11.2775051282803,5.00639105,19.3,133.791,51.824
CIV,2006,53.3,60.9377143839945,4.5,118.2,37.9,71.326376049963,2.54,9.0,77.0,77.0,73.0,0.4,24.5514184482042,56.8,14.7720643973061,583.0,32.0805839609968,2.9,11.6212834814289,4.76326609,18.9,134.463,52.355
CIV,2007,53.1,61.1638678397123,4.2,114.4,37.3,71.4332608666322,2.3,17.0,76.0,76.0,67.0,,25.2923605973269,,14.8442355231319,589.0,31.341622616291,2.9,11.9679176366147,4.55249786,18.5,132.849,52.97
