,ISO_3,year,Compensation of employees (% of expense),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),Gini index,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
1596,IDB,2000,16.972802033731117,3.57692307692308,3.30769230769231,3.46153846153846,36.266666666666666,67.4145555514637
1597,IDB,2001,16.56961785195769,3.57692307692308,3.30769230769231,3.46153846153846,35.6,67.3394600717753
1598,IDB,2002,13.298615663251198,3.57692307692308,3.30769230769231,3.46153846153846,33.7,67.1855909204965
1599,IDB,2003,13.548144258770174,3.57692307692308,3.30769230769231,3.46153846153846,34.82083333333333,67.1305017297261
1600,IDB,2004,13.241505699562577,3.57692307692308,3.30769230769231,3.46153846153846,32.8625,67.0128763413044
1601,IDB,2005,13.021381321574674,3.57692307692308,3.30769230769231,3.46153846153846,33.300000000000004,66.7697991118751
1602,IDB,2006,13.630448137377497,3.35714285714286,3.39285714285714,3.35714285714286,31.383333333333336,66.5312984973423
1603,IDB,2007,13.737788583227587,3.35714285714286,3.53571428571429,3.5,31.870833333333337,66.3639459135139
1604,IDB,2008,19.694490649794957,3.32142857142857,3.46428571428571,3.5,35.5625,66.1438198880402
1605,IDB,2009,19.644540551154968,3.39285714285714,3.42857142857143,3.53571428571429,34.708333333333336,66.1687127890192
1606,IDB,2010,18.563841201309287,3.39285714285714,3.46428571428571,3.53571428571429,34.708333333333336,66.2070793014669
1607,IDB,2011,19.175713913911096,3.25,3.57142857142857,3.53571428571429,35.5625,66.0828592373773
1608,IDB,2012,35.9644409792447,3.21428571428571,3.53571428571429,3.53571428571429,39.04166666666667,66.2015433330728
1609,IDB,2013,15.805624248927826,3.25,3.53571428571429,3.57142857142857,33.704166666666666,66.3021856326842
1610,IDB,2014,31.4087891419063,3.25,3.53571428571429,3.60714285714286,40.7375,66.1051432119259
1611,IDB,2015,32.7387708051416,3.25,3.42857142857143,3.60714285714286,40.2625,66.5349052299151
1612,IDB,2016,31.3507330066805,3.28571428571429,3.42857142857143,3.64285714285714,40.74583333333334,66.5007293542398
1613,IDB,2017,29.7031346669679,3.25,3.21428571428571,3.64285714285714,40.30833333333334,66.247630178594
1614,IDB,2018,27.2408223462238,3.14285714285714,3.21428571428571,3.64285714285714,41.40416666666667,65.9427341965755
1615,IDB,2019,24.9166835462239,3.17857142857143,3.21428571428571,3.67857142857143,40.766666666666666,66.1295107879276
1616,IDB,2020,28.5726176426383,3.16666666666667,3.23333333333333,3.66666666666667,41.40416666666667,66.0495983072228
1617,IDB,2021,22.7838864515627,3.16666666666667,3.3,3.56666666666667,40.204166666666666,66.6470995520289
1618,IDB,2022,14.574192741542204,3.2,3.33333333333333,3.53333333333333,34.7875,66.6474286288586
1619,IDB,2023,14.403537334579914,3.2,3.3,3.56666666666667,36.11666666666667,67.1639540513839
1620,ROU,1997,16.0845033460176,2.166666666666667,2.208333333333333,2.708333333333333,34.7,55.856
1621,ROU,1998,15.7585619485902,2.145833333333333,2.270833333333333,2.666666666666667,34.925,56.237
1622,ROU,1999,21.0667696033588,2.227232142857142,2.3392857142857144,2.6416666666666666,35.96666666666667,56.566
1623,ROU,2000,20.0005752353971,2.2190476190476183,2.3236607142857144,2.579910714285714,35.62083333333334,56.801
1624,ROU,2001,15.9893861321031,2.166666666666667,2.4375,2.729166666666667,35.641666666666666,56.887
1625,ROU,2002,17.3405070164319,2.145833333333333,2.416666666666667,2.729166666666667,34.775,56.956
1626,ROU,2003,17.3549251066362,2.145833333333333,2.458333333333333,2.729166666666667,34.775,57.123
1627,ROU,2004,17.4216997727798,2.145833333333333,2.458333333333333,2.729166666666667,34.775,57.16
1628,ROU,2005,18.7766440454695,2.208333333333333,2.484375,2.744791666666667,34.725,57.212
1629,ROU,2006,18.8129807876507,2.5625,2.338541666666667,2.744791666666667,39.6,57.339
1630,ROU,2007,19.3825990503962,2.5625,2.421875,2.744791666666667,37.5,57.512
1631,ROU,2008,20.7541304156175,2.5386904761904754,2.25,2.7767857142857144,36.4,57.751
1632,ROU,2009,19.1740737274564,2.541666666666667,2.145833333333333,2.791666666666667,35.6,53.965
1633,ROU,2010,17.4558036129814,2.520833333333333,2.333333333333333,2.729166666666667,35.5,57.258
1634,ROU,2011,13.6664369779154,2.5625,2.291666666666667,2.666666666666667,35.9,56.992
1635,ROU,2012,14.2058544370377,2.5625,2.395833333333333,2.729166666666667,36.5,57.526
1636,ROU,2013,15.0993038290786,2.520833333333333,2.375,2.791666666666667,36.9,57.825
1637,ROU,2014,14.4355395094763,2.666666666666667,2.375,2.854166666666667,36.0,58.815
1638,ROU,2015,14.0483922374382,2.645833333333333,2.25,2.6875,35.9,59.937
1639,ROU,2016,16.8757336391708,2.604166666666667,2.25,2.625,34.4,60.302
1640,ROU,2017,17.9081472560865,2.6261574074074074,2.2390046296296298,2.634837962962963,36.0,62.01
1641,ROU,2018,23.4064215825533,2.73125,2.189583333333333,2.7270833333333337,35.8,62.541
1642,ROU,2019,24.031606785939,2.395833333333333,1.6002604166666667,2.557291666666667,34.8,63.43
1643,ROU,2020,22.2678224733139,2.452736581920904,2.0663488700564967,2.466506163328197,34.6,64.141
1644,ROU,2021,20.8631012051291,2.5669638388388387,1.9939625140395687,2.528959579130812,33.9,65.49
1645,ROU,2022,18.9708557119012,1.82228835978836,1.7150157712657708,2.6438339438339433,38.93333333333334,66.548
1646,ROU,2023,18.9708557119012,2.1069116919116917,2.031800564300565,2.603400295900296,39.5125,66.732
1647,EAS,1997,25.8463307899262,3.18181818181818,3.72727272727273,3.22727272727273,34.3375,77.2920181419877
1648,EAS,1998,25.8463307899262,3.18181818181818,3.72727272727273,3.22727272727273,35.05833333333334,76.9445149898223
1649,EAS,1999,25.8463307899262,3.18181818181818,3.72727272727273,3.22727272727273,34.9875,76.5839685379854
1650,EAS,2000,25.8463307899262,3.18181818181818,3.72727272727273,3.22727272727273,35.27083333333333,76.2821819984295
1651,EAS,2001,25.8463307899262,3.18181818181818,3.72727272727273,3.22727272727273,35.34583333333333,76.1782217169557
1652,EAS,2002,26.9119997856388,3.18181818181818,3.72727272727273,3.22727272727273,35.37083333333334,75.8887834639873
1653,EAS,2003,29.4270656930351,3.18181818181818,3.72727272727273,3.22727272727273,35.44166666666666,75.6612299040055
1654,EAS,2004,25.9685859910602,3.18181818181818,3.72727272727273,3.22727272727273,35.69166666666667,75.5200777790101
1655,EAS,2005,25.9685859910602,3.18181818181818,3.72727272727273,3.22727272727273,36.1125,75.2878528200617
1656,EAS,2006,26.410261970181,3.0,3.70833333333333,3.29166666666667,35.625,75.1285564668598
1657,EAS,2007,26.0055718702454,3.04545454545455,3.68181818181818,3.18181818181818,35.983333333333334,75.2134638767052
1658,EAS,2008,27.1875085524474,3.04545454545455,3.72727272727273,3.22727272727273,35.6875,75.0669931008122
1659,EAS,2009,27.3499920984282,3.04545454545455,3.81818181818182,3.40909090909091,35.9125,74.8913498754787
1660,EAS,2010,29.2060106461509,3.04545454545455,3.72727272727273,3.54545454545455,35.88333333333334,74.7817959653108
1661,EAS,2011,24.9058507128412,2.96153846153846,3.53846153846154,3.46153846153846,37.07083333333334,74.9509807149604
1662,EAS,2012,25.1351058436901,2.89285714285714,3.35714285714286,3.39285714285714,36.587500000000006,74.7832001072348
1663,EAS,2013,21.1587175219001,2.9,3.36666666666667,3.36666666666667,34.81666666666667,74.5106378696359
1664,EAS,2014,18.0100695312405,2.9,3.3,3.4,34.6,74.5235526028516
1665,EAS,2015,18.6605974711654,2.86666666666667,3.26666666666667,3.43333333333333,34.27916666666667,74.450717936894
1666,EAS,2016,21.9944189322859,2.82142857142857,3.14285714285714,3.39285714285714,34.825,74.3323429300546
1667,EAS,2017,21.8239048835994,2.75,3.14285714285714,3.39285714285714,35.016666666666666,74.1588086402761
1668,EAS,2018,24.3571085040003,2.75,3.17857142857143,3.39285714285714,36.929166666666674,74.2535384322501
1669,EAS,2019,22.0176472308502,2.71428571428571,3.14285714285714,3.32142857142857,34.770833333333336,74.2322995816202
1670,EAS,2020,17.5128400941406,2.67857142857143,3.14285714285714,3.32142857142857,32.82083333333333,73.0891684624696
1671,EAS,2021,18.5695585196258,2.75,3.10714285714286,3.25,34.06666666666667,73.822353664984
1672,EAS,2022,20.6310431110558,2.75,3.10714285714286,3.14285714285714,34.225,73.6184668873871
1673,EAS,2023,20.6310431110558,2.78571428571429,3.0,3.14285714285714,34.56666666666667,73.8549517106926
1674,URY,1997,16.1223701663952,2.4778239556692236,2.0483199286579614,2.5929061784897023,41.5,70.715
1675,URY,1998,15.4236677002957,2.5929398585648586,2.179837486087486,2.743215746340746,42.5,71.311
1676,URY,1999,17.6143395491775,2.4248534739982945,2.0845315481264963,2.5320909704461503,42.5,70.192
1677,URY,2000,14.9738819710588,2.5245893065464173,2.0926729988334003,2.6118754767353165,42.9,70.699
1678,URY,2001,23.6274071723824,2.5677372685185187,2.0758969907407403,2.7145254629629623,45.0,72.2
1679,URY,2002,22.225911642375,2.533406959621793,2.0274042501335874,2.6604292351431935,45.5,70.79
1680,URY,2003,20.8993774798036,2.5043119533209044,2.076307209059766,2.548420036911085,45.0,69.887
1681,URY,2004,21.7979771032433,2.423902387041773,2.147801475662728,2.618458724069338,45.9,70.077
1682,URY,2005,22.3356127253575,2.455078493067708,2.077488867313793,2.5495134792874232,44.7,70.327
1683,URY,2006,22.467051491009,2.7829861111111107,2.177083333333333,2.7326388888888884,45.9,72.667
1684,URY,2007,22.6734693484472,2.607629504504504,2.0983389639639647,2.613316441441442,46.4,74.445
1685,URY,2008,23.6747359645047,2.471030405405405,1.957798423423424,2.5349380630630636,45.1,74.506
1686,URY,2009,24.6045794752217,2.543412431570326,1.9242399546675866,2.6466548037271727,45.5,75.317
1687,URY,2010,23.0165616829781,2.67179054054054,2.2058840090090106,2.6531813063063066,44.5,74.967
1688,URY,2011,23.6244029671823,2.5895135566188197,2.200159489633174,2.6880980861244037,42.2,76.952
1689,URY,2012,23.0846342335989,2.6501732916206597,2.28675929333824,2.717005582137162,39.9,76.236
1690,URY,2013,23.0579866345583,2.623458778064041,2.3388924671819407,2.6781299840510373,40.5,75.976
1691,URY,2014,23.3956959571892,2.5270135566188197,2.1376594896331733,2.66726475279107,40.1,77.031
1692,URY,2015,22.9800969816462,2.629240277266593,2.3137728499570605,2.688098086124403,40.1,76.036
1693,URY,2016,32.6054791417314,2.552930622009569,2.2807100611376923,2.6745331605528975,39.7,75.802
1694,URY,2017,25.745304272592,2.569377990430622,2.1282064061669317,2.6461157628920793,39.5,75.434
1695,URY,2018,25.1930634850519,2.6250563063063064,2.183924549549551,2.6148930180180185,39.7,74.976
1696,URY,2019,25.8238215898937,2.5023139467218414,1.9855404597180917,2.5836497532221223,39.7,75.239
1697,URY,2020,25.025940762538,2.3425925925925926,1.7962962962962963,2.5243055555555554,40.2,72.897
1698,URY,2021,25.025940762538,2.67179054054054,2.2058840090090106,2.6531813063063066,40.8,75.009
1699,URY,2022,25.025940762538,2.448165869218501,1.8846773657628917,2.5866145002658163,40.6,75.347
1700,URY,2023,25.025940762538,2.5035885167464116,2.181934476342371,2.6274754120148858,40.6,75.706
1701,PAK,1997,22.0351141633278,4.0,4.5,3.5,31.84166666666667,50.994
1702,PAK,1998,23.44349592583755,4.0,4.5,3.5,33.1,50.819
1703,PAK,1999,4.44616051687624,4.0,4.5,3.5,30.15416666666667,51.094
1704,PAK,2000,4.00700732058188,4.0,4.5,3.5,30.558333333333337,51.368
1705,PAK,2001,22.094788270078148,4.0,4.5,3.5,28.7,51.494
1706,PAK,2002,22.549681942694143,4.0,4.5,3.5,30.72083333333334,51.621
1707,PAK,2003,24.856692724003274,4.0,4.5,3.5,30.4375,51.767
1708,PAK,2004,23.730008796916323,4.0,4.5,3.5,30.9,51.911
1709,PAK,2005,23.622405845300516,4.0,4.5,3.5,31.3,51.681
1710,PAK,2006,21.8600650389909,4.0,4.5,3.5,30.72083333333334,51.448
1711,PAK,2007,22.094788270078148,4.0,4.5,3.5,29.7,51.48
1712,PAK,2008,24.14823878313191,4.0,4.0,3.0,31.195833333333333,51.519
1713,PAK,2009,26.211326475548812,4.0,3.5,3.0,31.395833333333336,52.109
1714,PAK,2010,29.178890791656425,3.5,3.5,3.0,28.8,52.665
1715,PAK,2011,29.059226140243457,3.0,3.5,3.0,29.7,52.497
1716,PAK,2012,29.726274137582465,3.0,3.5,3.0,33.66250000000001,52.825
1717,PAK,2013,29.74331232139396,3.0,3.5,3.0,29.5,53.15
1718,PAK,2014,29.724749631685782,3.0,3.5,3.0,33.66250000000001,52.744
1719,PAK,2015,29.193408807542937,3.0,3.5,3.0,31.3,53.71
1720,PAK,2016,31.896488024690033,3.5,4.0,3.5,33.11666666666667,53.358
1721,PAK,2017,30.43066748169597,3.5,4.0,3.5,33.22916666666667,53.008
1722,PAK,2018,29.497527637836967,3.5,3.5,3.5,29.6,52.659
1723,PAK,2019,29.85959497902393,3.5,3.5,3.5,33.72083333333333,53.59
1724,PAK,2020,28.37092305910737,3.5,3.5,3.5,33.3125,53.742
1725,PAK,2021,23.408957375739288,3.5,3.5,3.5,33.90833333333333,54.947
1726,PAK,2022,25.406857572119186,3.5,3.5,3.0,33.895833333333336,54.815
1727,PAK,2023,23.445300676901606,3.5,3.5,3.5,33.69583333333334,54.876
1728,ZMB,1997,34.7344790215204,3.0,3.0,4.0,38.912499999999994,59.848
1729,ZMB,1998,34.7344790215204,3.0,3.0,4.0,49.1,59.828
1730,ZMB,1999,31.1315688530878,3.0,3.0,4.0,38.083333333333336,59.818
1731,ZMB,2000,31.1315688530878,3.0,3.0,4.0,38.08333333333333,59.789
1732,ZMB,2001,38.9035766297602,3.0,3.0,4.0,38.81666666666666,59.734
1733,ZMB,2002,43.8070799474877,3.0,3.0,4.0,42.1,59.674
1734,ZMB,2003,44.6914602764809,3.0,3.0,4.0,37.90416666666667,59.627
1735,ZMB,2004,38.7682855259753,3.0,3.0,4.0,54.3,59.585
1736,ZMB,2005,36.417867940977,3.0,3.0,4.0,37.366666666666674,59.545
1737,ZMB,2006,37.628377552268,3.0,3.5,3.5,54.6,59.504
1738,ZMB,2007,42.6209815937953,3.5,3.5,3.5,36.141666666666666,59.463
1739,ZMB,2008,40.1511202429659,3.5,3.5,3.5,35.766666666666666,59.417
1740,ZMB,2009,46.4076812133122,3.0,3.5,3.5,35.8875,59.371
1741,ZMB,2010,44.8393493229467,3.5,3.5,3.5,52.0,59.329
1742,ZMB,2011,42.0474563995996,3.5,3.5,3.5,35.7125,59.283
1743,ZMB,2012,49.1394426776038,3.5,3.5,3.5,35.7125,59.238
1744,ZMB,2013,42.1066347214646,3.5,3.5,3.5,35.795833333333334,59.174
1745,ZMB,2014,45.4119069855794,3.5,4.0,3.5,35.36666666666667,59.091
1746,ZMB,2015,38.4858379892223,3.5,3.5,3.5,55.8,58.995
1747,ZMB,2016,38.4994908120001,3.5,3.5,3.5,36.77916666666667,58.889
1748,ZMB,2017,38.8734826301015,4.0,3.0,3.5,38.25416666666666,58.773
1749,ZMB,2018,37.891833157342,4.0,3.0,3.5,37.84583333333333,58.654
1750,ZMB,2019,33.8550376301314,4.0,3.0,3.5,38.645833333333336,59.868
1751,ZMB,2020,32.3790442572966,4.0,2.5,3.5,38.295833333333334,61.184
1752,ZMB,2021,27.9572546515538,4.0,2.5,3.0,37.479166666666664,60.535
1753,ZMB,2022,27.9572546515538,4.0,2.5,3.0,51.5,59.872
1754,ZMB,2023,27.9572546515538,4.0,2.5,3.0,37.8625,59.769
1755,AUS,1997,2.89170446055978,2.21971971971972,2.3321446446446448,2.7278528528528536,35.079166666666666,73.641
1756,AUS,1998,3.04850876913773,2.2555390211640223,2.347453703703703,2.7337301587301592,35.287499999999994,73.557
1757,AUS,1999,12.1348167109711,2.2835648148148158,2.3495370370370363,2.75,34.233333333333334,73.381
1758,AUS,2000,10.7220237011172,2.261965090090089,2.4365427927927934,2.707713963963964,35.166666666666664,73.834
1759,AUS,2001,9.93222993222993,2.6803209459459465,2.2402027027027023,2.7466497747747747,33.5,74.089
1760,AUS,2002,9.83814582424252,2.282798423423423,2.3499999999999996,2.7641047297297296,34.1375,74.192
1761,AUS,2003,10.3775504272511,2.4135979729729726,1.8964245495495504,2.5107263513513516,33.5,74.529
1762,AUS,2004,10.4309035687168,2.5095720720720722,1.9859234234234242,2.54222972972973,33.1,74.404
1763,AUS,2005,10.1978079596773,2.1583931419457736,2.150933678894205,2.6063430356193518,33.891666666666666,75.434
1764,AUS,2006,10.2970010607181,2.256080542264753,2.5176518474215843,2.653799508240298,34.32083333333333,75.836
1765,AUS,2007,10.4851371350015,2.2617623604465704,2.4374003189792663,2.64025119617225,33.89583333333333,76.223
1766,AUS,2008,10.4748428111364,2.623604465709729,2.27402312599681,2.7202950558213725,35.4,76.534
1767,AUS,2009,9.83882513980369,2.329844497607655,2.5496411483253585,2.6965709728867635,33.84166666666667,76.406
1768,AUS,2010,10.2865476761245,2.6992623604465704,2.3749003189792663,2.744417862838916,34.7,76.458
1769,AUS,2011,10.5207211946515,2.309011164274322,2.5079744816586915,2.7174043062200965,33.724999999999994,76.667
1770,AUS,2012,10.5322237472511,2.3166866028708135,2.490430622009569,2.693281499202553,33.099999999999994,76.449
1771,AUS,2013,11.4802926753249,2.309011164274322,2.5079744816586915,2.7174043062200965,33.391666666666666,76.424
1772,AUS,2014,10.5808590131612,2.6500199362041466,2.344597288676236,2.776614832535886,34.4,76.332
1773,AUS,2015,10.4309918448567,2.2276714513556612,2.3635366826156297,2.6705542264752795,32.949999999999996,76.964
1774,AUS,2016,10.6421263688242,2.5895135566188197,2.200159489633174,2.688098086124403,33.7,76.969
1775,AUS,2017,10.6421065898221,2.1609848484848486,2.4772727272727275,2.6856060606060606,31.791666666666664,77.472
1776,AUS,2018,10.3452914891019,2.5227272727272725,2.257575757575758,2.7367424242424248,34.3,78.053
1777,AUS,2019,10.5265429434614,2.0984848484848486,2.2064393939393945,2.6647727272727275,33.079166666666666,78.518
1778,AUS,2020,9.9570348724723,2.1609848484848486,2.4564393939393945,2.7272727272727275,32.34583333333333,77.886
1779,AUS,2021,8.82767759811714,2.083333333333333,2.229166666666667,2.75,31.741666666666667,79.132
1780,AUS,2022,9.49417851519171,1.9791666666666667,2.1875,2.6875,35.525,80.34
1781,AUS,2023,9.49417851519171,2.0625,2.3125,2.770833333333333,35.675,80.627
1782,HIC,1997,14.8186986759852,3.0,3.5,3.5,38.5125,69.9888417010901
1783,HIC,1998,15.5256959711101,3.0,3.5,3.5,38.541666666666664,69.8611684448561
1784,HIC,1999,13.6893339104546,3.0,3.5,3.5,33.833333333333336,70.4122431995126
1785,HIC,2000,13.8562796636151,3.0,3.5,3.5,35.045833333333334,70.5310512982408
1786,HIC,2001,14.6994724077156,3.0,3.5,3.5,36.0375,70.2873337215365
1787,HIC,2002,15.4876574366439,3.0,3.5,3.5,35.7625,70.4078653128575
1788,HIC,2003,15.3672289654105,3.0,3.5,3.5,35.7625,70.41427262234
1789,HIC,2004,15.6154445116888,3.0,3.5,3.5,37.45833333333333,70.5861756891904
1790,HIC,2005,15.8802465092113,3.0,3.5,3.5,37.19583333333333,70.9041401643453
1791,HIC,2006,16.2304789952944,3.0,4.0,3.5,36.337500000000006,71.2327568050174
1792,HIC,2007,16.1135974824457,3.0,4.0,3.5,37.141666666666666,71.4200868890436
1793,HIC,2008,16.0726210614496,3.0,4.0,3.5,38.02916666666667,71.6201039856989
1794,HIC,2009,15.5187446003065,3.0,4.0,3.5,37.65,71.3555205670845
1795,HIC,2010,14.3588332331211,3.0,4.0,3.5,36.27916666666667,71.3283485778795
1796,HIC,2011,14.4599764484486,3.0,4.0,3.5,37.78333333333333,71.3597472287077
1797,HIC,2012,15.2141512462051,3.0,4.0,3.5,37.38333333333333,71.6955084782343
1798,HIC,2013,15.5989794963101,3.0,4.0,3.5,38.358333333333334,71.9044483590936
1799,HIC,2014,15.8353447740039,3.0,4.0,3.5,36.47916666666667,72.2011755807002
1800,HIC,2015,14.9402674091951,3.0,4.0,3.5,35.2,72.4320650355439
1801,HIC,2016,15.8142126328502,3.0,4.0,3.5,31.75,72.8449256149236
1802,HIC,2017,15.9802125064165,3.0,4.0,3.5,32.083333333333336,73.196525293032
1803,HIC,2018,15.9840318237419,2.5,3.5,3.5,33.75416666666667,73.5897529400216
1804,HIC,2019,16.2763683071551,2.5,3.5,3.5,34.19166666666667,73.8969796456542
1805,HIC,2020,15.0706371412533,2.5,3.5,3.5,33.57083333333333,73.2197732468683
1806,HIC,2021,15.2289270339132,2.5,3.5,3.5,34.09583333333333,73.878152017234
1807,HIC,2022,15.0797810172711,2.5,3.5,3.5,34.7625,74.6103197541054
1808,HIC,2023,15.0797810172711,2.5,3.5,3.5,34.55833333333334,75.1024490304078
1809,TTO,1997,17.517874706172304,2.2397883016028173,2.2483011955189367,2.776162624711011,35.46666666666667,66.643
1810,TTO,1998,19.52337099277054,2.2585692292600195,2.1896838133844714,2.761384672223488,32.475,66.936
1811,TTO,1999,19.18690487263252,2.2585692292600195,2.1896838133844714,2.761384672223488,32.475,66.938
1812,TTO,2000,18.347503145661335,2.185255277520729,2.4504392364534926,2.697424124051235,34.40833333333333,66.838
1813,TTO,2001,36.6291472244949,1.953809523809524,2.2939285714285713,2.8689021164021167,47.15833333333333,66.892
1814,TTO,2002,37.7978653577238,2.0236813186813194,2.2067490842490844,2.879799552299552,46.87083333333334,66.944
