,ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),Women's share of population ages 15+ living with HIV (%),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),"Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)"
1767,BRB,2009,17.6,41.9436052366566,1.1,14.6,9.7,98.4144362291505,0.66,61.541666666666664,93.0,93.0,94.0,6.8,93.3546497421548,100.0,88.4693506083686,53.0,0.784090909090907,0.5,40.06771627746384,7.14522552,3.8,48.251,75.678
1768,BRB,2010,17.3,41.8109846610589,1.1,14.4,9.6,98.4244376480974,0.64,64.54166666666666,86.0,86.0,85.0,6.88,93.854778577979,100.0,88.4693506083686,53.0,0.793181818181818,0.7,44.165661488116314,6.77094746,3.0,49.063,75.712
1769,BRB,2011,17.2,41.6585365853659,1.1,14.2,9.5,98.4344390670443,0.61,64.29166666666666,91.0,91.0,93.0,4.3375,94.3549074138031,100.0,88.4693506083686,53.0,0.802272727272726,0.8,42.20771851659046,6.89690495,2.5,48.128,75.917
1770,BRB,2012,16.9,41.4739884393064,1.1,14.1,9.3,98.4444404859912,0.6,64.375,87.0,87.0,90.0,6.47,94.8550362496273,98.9,88.4693506083686,52.0,0.811363636363634,0.5,43.49900610363916,7.77819967,2.5,46.5,76.099
1771,BRB,2013,16.8,41.2297426120114,1.1,13.9,9.2,98.4544419049381,0.57,64.08333333333334,91.0,91.0,87.0,6.47,95.3551650854515,98.6,88.4693506083686,51.0,0.820454545454545,0.3,40.89554533787564,7.39825487,2.5,45.93,76.275
1772,BRB,2014,16.7,40.9929078014184,1.1,13.6,9.0,98.464443323885,0.55,67.54166666666666,94.0,94.0,95.0,6.05,95.8552939212757,99.8,88.4693506083686,49.0,0.829545454545453,0.6,38.27339780598842,6.96651411,2.5,45.632,76.476
1773,BRB,2015,16.7,40.7808090310442,1.1,13.3,8.8,98.4744447428319,0.55,67.54166666666666,97.0,97.0,96.0,6.03,96.3554227570998,99.0,88.4693506083686,49.0,0.829545454545453,0.6,36.67953268067056,6.83201313,2.5,45.545,76.65
1774,BRB,2016,16.7,40.5342080599813,1.1,13.0,8.6,98.4844461617788,0.54,65.83333333333334,97.0,97.0,92.0,6.03,96.855551592924,99.1,88.4693506083686,48.0,0.829545454545453,0.6,36.391065329601,6.83736086,2.5,45.528,76.815
1775,BRB,2017,16.7,40.2894491129785,1.1,12.7,8.4,98.4944475807257,0.52,35.958333333333336,90.0,90.0,92.0,6.11,97.2793784985907,99.1,54.957369882565324,47.0,0.828895303274809,0.6,35.825193393223614,6.65253401,2.5,45.649,76.936
1776,BRB,2018,16.8,39.9906890130354,1.1,12.3,8.1,98.5044489996726,0.49,37.458333333333336,95.0,95.0,85.0,6.06,97.2834997978144,99.0,54.98387557684423,47.0,0.824693859935893,0.7,34.13897515545194,6.45336485,2.5,45.864,77.067
1777,BRB,2019,17.0,39.7584765443567,1.0,12.0,7.9,98.5144504186196,0.46,38.041666666666664,90.0,90.0,92.0,5.74,98.0924623115578,98.0,54.98387557684423,47.0,0.824693859935893,0.7,35.825193393223614,6.20015001,2.9,46.03,77.257
1778,BRB,2020,17.0,39.6287703016241,1.0,11.6,7.6,98.5144504186196,0.43,37.875,85.0,85.0,89.0,5.66,98.0924623115578,98.4,54.97044088474662,39.0,0.824693859935893,0.7,37.59631650228761,7.37276554,3.5,45.931,77.393
1779,BRB,2021,17.0,39.5726892707849,1.0,11.2,7.3,98.5144504186196,0.43,37.666666666666664,82.0,82.0,77.0,4.139583333333333,98.0924623115578,98.4,54.98054189151209,39.0,0.824693859935893,0.7,45.31629237333712,8.09043312,3.9,45.948,77.571
1780,BRB,2022,17.0,39.5435491383326,1.0,10.9,7.1,98.5144504186196,0.41,38.458333333333336,86.0,86.0,85.0,4.285416666666666,98.0924623115578,98.4,55.04019506756207,39.0,0.824693859935893,0.7,39.91794403282361,8.09043312,3.5,45.848,77.706
1781,BRB,2023,17.0,39.5435491383326,1.0,10.9,7.1,98.5144504186196,0.41,38.958333333333336,85.0,85.0,89.0,4.337083333333333,98.0924623115578,98.4,54.97044088474662,39.0,0.824693859935893,0.7,37.5963165022876,8.09043312,3.5,45.848,77.706
1782,IBD,1997,32.4800625002833,40.62642232861129,0.3858072730977962,65.7202480209529,31.3675495137449,83.0578523550466,1.798955685005662,2.171422463623246,14.5946153972793,76.4437835659227,75.2837081029692,2.43074568433183,51.9324637988534,55.28840499822647,51.690615141625074,208.0,24.7975458822036,1.45739277820499,21.2629521462432,5.18349822656645,12.5826144019522,62.1956236561145,67.3383440927973
1783,IBD,1998,32.4800625002833,40.954292905284504,0.3858072730977963,63.4592877080371,30.485320985819,83.0578523550466,1.798955685005662,2.171422463623246,15.4460699644819,76.5694356320335,74.8163430049889,2.43074568433183,51.9324637988534,55.28840499822647,51.843908693590166,208.0,24.7975458822036,1.45739277820499,21.2629521462432,5.18349822656645,12.5826144019522,61.0083595916648,67.7029936272925
1784,IBD,1999,32.4800625002833,38.16797418533854,0.40190920704141386,61.1143666137126,29.6065357871881,83.0578523550466,0.11520568500566211,2.171422463623246,20.073402402461,76.3541564456679,75.8987540888911,2.43074568433183,51.9324637988534,55.28840499822647,51.68519312353439,208.0,24.7975458822036,1.45739277820499,21.2629521462432,5.18349822656645,12.5826144019522,59.1932588702487,67.9101937653074
1785,IBD,2000,32.4800625002833,40.68898029718071,0.4161160502971828,58.5171806386476,28.5804642926242,83.0578523550466,1.8070224476604455,2.8701705920410934,37.8279877080234,76.4367877050735,75.9076993539625,2.43074568433183,51.9324637988534,69.9841854830936,51.69849149473252,208.0,24.7975458822036,1.45739277820499,21.2629521462432,5.18349822656645,12.5826144019522,57.9883177533022,68.2502791379902
1786,IBD,2001,31.9570381819721,38.04189683958308,0.3924331051678663,56.3276115386665,27.6180662168633,83.4942461801536,1.8111361315628214,3.245170592041093,41.2802727164398,77.0123128829187,76.8595006742385,2.34404310156703,53.2251614090601,59.03840499822647,51.57434551675014,203.0,23.8089255821702,1.47575219142068,22.013217734348,5.22470334252337,12.5826144019522,56.6971286940235,68.6621331047934
1787,IBD,2002,31.5683961620705,34.49898913075863,0.3694043711946189,53.8009740869804,26.4427003531744,84.2090577949476,4.431818606304253,7.954034198069587,43.8662826485523,76.1529556477212,75.7348176383296,2.36722372901203,54.9019314003227,62.37173833155981,51.85834638698702,187.0,22.8974996219559,1.46364723780746,22.7635948291841,5.12193332599987,12.7139987521888,54.0997756507493,68.9945036702574
1788,IBD,2003,31.2441317063611,34.66547390650466,0.3638078447924682,51.3076978436793,25.3011103547235,84.9130725871288,3.7800000000000007,21.0,48.0880044166492,77.3953613404711,77.0722558494165,2.00251931579836,56.5907039913649,65.26439364086603,52.90887037791762,177.0,21.9730922018383,1.44913969668437,24.029481308547,5.14483851253789,12.7694315348678,51.5248067654966,69.2624216367787
1789,IBD,2004,30.9227249137932,34.176052999575056,0.39523397432594676,49.084382183188,24.1750977096133,85.6004711020036,0.18937071469578265,18.083333333333332,52.8904500549155,78.9079794441623,79.0662656752476,2.00251931579836,58.2874530083769,67.47177359886193,52.70980038487272,172.0,21.0396418913151,1.45478215884121,25.6879333299753,5.09044114750631,12.5332786217888,47.0740341000586,69.5055175625777
1790,IBD,2005,30.584233289976,31.01860432297608,0.29704802581623563,46.2486845240265,23.0265304839149,86.3923546252396,0.12130114650578015,21.75,56.0189231316696,79.9235729964465,80.4952732700165,2.33636007155834,59.9987701914711,70.19587042328644,43.933035152147724,163.0,20.0953516194509,1.42692097935014,27.3097063153263,5.07415846651553,11.9748329107805,41.6909107117788,69.927565657017
1791,IBD,2006,30.2086893337552,29.561581351296596,0.279039064119264,43.8007100119702,21.9461414069177,87.0451408480535,0.042181858764114975,1.5,58.2447915855459,81.268095401849,82.9595242228222,2.31890298862402,61.7185725764988,68.29046489325205,45.79148541279121,145.0,18.9844032747091,1.36162997857584,28.9822708501673,4.99759893664032,10.9254040339893,39.9755699781392,70.283515941559
1792,IBD,2007,29.8664056021552,30.892218073195245,0.2413300215429699,41.4074827732328,20.9375343586534,87.6804715428752,0.044371896581504526,1.5,59.9823628139482,81.0775682127829,83.5374067882676,2.30136977264018,63.4421209623051,68.97758184456436,46.67248072233655,138.0,18.0435875248758,1.32122101243881,30.7262485985192,4.91992392598237,9.77073883440598,39.6233597382406,70.5743231709916
1793,IBD,2008,29.5619384411407,34.137865644127416,0.295150385253205,39.0796034648304,19.9395852218408,88.2924961457577,0.04863456087010915,1.5,69.6238626275051,84.4011907047268,85.1896016749057,2.3570780243696,65.1749751836756,70.91475682307782,48.254186577218775,131.0,17.0679789179081,1.32159307409522,32.5221428385411,4.99068626955736,8.94728347066465,41.6657618711908,70.791984259151
1794,IBD,2009,29.1767469129319,35.34656262462187,0.26251485190435797,36.896395610197,19.0404173907572,88.8993149110156,0.05571781132351686,1.516545580536713,74.0499246251062,86.6744209899892,87.7734148273473,2.37024104320373,66.9084889234179,70.90584718113637,49.16952179894208,123.0,16.115812772757,1.24882567367447,34.3903959706775,5.34629773634807,8.34459079364049,40.3331521159216,71.1692578468022
1795,IBD,2010,28.8762333821993,36.214492813696594,0.2267980508657536,34.9032663615388,18.2367567326394,89.4860432401207,0.16415560034881058,0.04830200934221333,74.2008914858484,88.2257171339131,89.2023609687246,2.42778395903645,68.6375173135273,78.5885350063363,44.822089813260796,110.0,15.1667217207575,1.225107608525,36.3031621397345,5.14271517177988,7.89354037745712,39.3096903954076,71.4530814517595
1796,IBD,2011,28.7080439934712,37.31485966396124,0.10089405297647601,33.0471759555192,17.4615963099396,90.0555840862568,0.061629654501003606,1.5528765747584987,76.4067959497575,89.2917702729141,90.2472463476064,2.45812139743625,70.3643195436867,73.14376700995807,47.5262456976256,107.0,14.2133282956233,1.19438324750599,38.2536385704019,5.10138762684169,7.54808930530295,39.4568363216909,71.7947531437074
1797,IBD,2012,28.6010072367535,37.92989402203975,0.10089405297647601,30.9275275723747,16.4896394881279,90.6126209670737,0.06403920286097346,2.1587416637312793,86.2821412703771,89.6672589950497,90.0298110602193,2.56740143094266,72.0927710426227,76.64118895859735,49.42994649256173,98.0,13.2505241877183,1.14255790618735,40.2601388203197,5.16397184242476,7.1802735867818,39.5482150312974,72.1403315280621
1798,IBD,2013,28.6361304374303,37.58797899135694,0.10089405297647601,29.4923772235452,15.8679701203221,91.1608725205642,0.06280998112445939,2.8785293315635823,84.6849897630629,89.3657514943501,90.0297423092394,2.28154883744535,73.8258598864617,78.20368895859735,50.71735212565067,94.0,12.284344807466,1.08916908994549,42.3101756198076,5.25344102347061,6.87118340771115,38.0565143336022,72.4884610117172
1799,IBD,2014,28.7494382946252,37.233962515364816,0.10089405297647601,27.701583497486,15.0459778995598,91.6951157734617,0.06022858682721423,4.536415383704005,87.8041060273652,89.7688766984465,90.3731174248696,2.67202013903048,75.5590512202142,76.02759057374034,52.314798319020156,85.0,11.3177367074142,1.07613382708081,44.3983656314262,5.29608560694335,6.73846419553946,35.5859603814575,72.8445830860111
1800,IBD,2015,28.8777369619012,37.892990917040265,0.10089405297647601,26.5940920164537,14.6104138434496,92.2228639339999,0.05959861265216075,4.6171267429132214,89.8711432077161,90.2138779931206,91.0939947493815,2.72010612576138,77.2859868914681,76.25259057374035,54.25944796682354,84.0,10.437914110983,1.05859376303041,46.5198257893562,5.39201001339247,6.60073109990124,30.966176092812,73.1441346044111
1801,IBD,2016,29.092456915342,37.8498292364666,0.10089405297647601,25.2781911094963,13.9824532706217,92.7332993173005,0.05736646289079188,6.266274534841375,90.4696450688277,90.7838258807097,91.4553855811985,2.77889021303976,79.0024717488758,76.22759057374034,56.05807906337174,80.0,9.47301820477936,1.01469984094754,48.6636446011158,5.41652670841376,6.39238734639071,28.5120065369033,73.4114279787187
1802,IBD,2017,29.3893877277407,40.2504813564468,0.15000000000000002,23.9831763551208,13.3675812145881,93.1896608387988,0.06364843759198296,21.94448920448348,89.9396077608768,90.7512073158788,91.3907620784229,2.84368894169825,80.5503645058577,81.02100936344206,81.012269924747,78.0,8.70332309892868,0.999431753878878,50.8515341586617,5.43439734996916,6.08420915714466,27.6550959677857,73.6330516756842
1803,IBD,2018,29.6818252792381,41.95565400154408,0.15000000000000002,23.4971059448379,13.2335218315465,93.7017619473439,0.060969158775416366,32.02276202071562,90.1830162969932,91.1453248087093,93.0367125618793,2.92429215369591,82.2067899205414,82.04411962129515,81.7652835891682,78.0,7.70977447355744,0.965302630978742,53.0142786813263,5.3978914492713,5.98700479423425,26.2766909866393,73.9249350552497
1804,IBD,2019,30.026403149049,39.62961880552868,0.25,22.6172078487133,12.7316257963295,94.1786729141251,0.1615002977476949,48.255851755589845,89.9353082258265,90.7282214002893,92.8953990272034,2.94290288054732,83.8259531289009,93.5161003109802,82.4970390326472,77.0,6.73978233181828,0.949405951532893,55.1631324894629,5.46758509205978,6.39543119752323,25.1852898993918,74.1205814668351
1805,IBD,2020,30.026403149049,42.69601245812673,0.15833333333333335,22.1193664396086,12.4667148137613,94.6345208708002,0.08858363108102824,25.71418508892318,87.1371880363465,87.0794061024994,89.2306629559705,3.03412523969285,85.4117444859313,84.34650417962419,83.2675185490852,77.0,5.79295164041607,0.949405951532893,56.5458183884709,5.82986117662349,6.9031549022772,23.936827357538,73.370078932859
1806,IBD,2021,30.026403149049,43.654518714257605,0.3083333333333333,21.5052528819191,12.1273666560396,95.1416384866986,0.12291666666666667,25.71418508892318,85.3092540939934,85.359196861841,87.9204100360009,3.03412523969285,86.9771924818027,84.24650417962418,85.015430880025,77.0,4.85738534479731,0.949405951532893,57.8912190248217,5.72671027216425,7.29554108788757,23.305402715165,72.1262124770037
1807,IBD,2022,30.026403149049,43.172811474483794,0.15000000000000002,20.7253156589455,11.6537584443641,95.6717413856587,0.06875,35.70833333333333,90.5587294733693,90.6974825547142,91.2813940567856,3.03412523969285,88.4455147015199,84.20422079267986,85.8049746178261,77.0,3.97017941096848,0.949405951532893,59.1598579969217,5.72671027216425,7.25881511871066,22.8118381251485,72.9134905321011
1808,IBD,2023,30.026403149049,41.20281184359601,0.10089405297647601,20.7253156589455,11.6537584443641,95.6717413856587,0.06202758430197064,23.166666666666668,89.3483688851388,89.4249906816218,90.2418743800727,3.03412523969285,88.4455147015199,78.77922079267987,57.70451991982432,77.0,3.97017941096848,0.949405951532893,59.1598579969217,5.72671027216425,7.25881511871066,22.8118381251485,72.9134905321011
1809,EAR,1997,42.5097625659965,42.69016196288669,0.789062197314971,88.7875267914836,39.9790060136839,80.3654932930128,0.42875,4.791666666666666,13.3276444915644,69.4327134409615,66.3201288082972,1.76092066545193,37.211156170651,49.97031281463314,40.71839109958371,338.0,43.7421358442376,1.04938351892829,18.7786440612306,4.71478808028404,17.2700852644044,96.5233860117313,63.2805520456161
1810,EAR,1998,42.5097625659965,42.69016196288669,0.861542732906936,85.7277061667737,38.9500996892553,80.3654932930128,0.42875,4.791666666666666,14.5303660991052,68.9051273221211,66.3841820278313,1.76092066545193,37.211156170651,49.97031281463313,40.81439378511455,338.0,43.7421358442376,1.04938351892829,18.7786440612306,4.71478808028404,17.2700852644044,95.5203455470609,63.7081850645253
1811,EAR,1999,42.5097625659965,42.69016196288669,0.883837262311968,82.4693046606237,37.9140359764658,80.3654932930128,0.42875,4.666666666666666,15.2693968165216,68.1233119903291,67.5998554130437,1.76092066545193,37.211156170651,48.986979481299805,40.81439378511455,338.0,43.7421358442376,1.04938351892829,18.7786440612306,4.71478808028404,17.2700852644044,92.5433757689081,64.144948297748
1812,EAR,2000,42.5097625659965,42.13746462884876,0.893244133144353,79.3497314243802,36.863810043011,80.3654932930128,0.42875,3.2083333333333335,19.9386347806497,68.622803452311,67.7191995860122,1.76092066545193,37.211156170651,47.7571862033744,41.740233764934274,338.0,43.7421358442376,1.04938351892829,18.7786440612306,4.71478808028404,17.2700852644044,90.6292795434088,64.4993929013545
1813,EAR,2001,42.1217857888072,43.30927989059741,0.855959075707798,76.2306497039912,35.7878713105519,80.9135526556112,0.4083333333333333,3.4166666666666665,21.7175998647121,69.0506457395109,68.2475178456724,1.60005059679396,38.8856270189205,49.89531281463314,42.190389635277796,330.0,42.0244445565013,1.07318391147048,19.5612820677075,4.93449625210576,17.2700852644044,88.8376511431526,64.816342258075
1814,EAR,2002,41.8553148029666,43.80944819795933,0.857036795161452,73.2084879653806,34.6816781852145,81.473090239958,0.3583333333333334,3.0833333333333335,24.4086636936049,68.6645997468607,67.225554987896,1.61140011782408,40.6629520696581,55.92791489419778,44.426610700143186,308.0,40.2852520110602,1.04311162520363,20.4916710156028,4.69281546948295,17.8344745585837,84.6410502920124,65.2219575008991
1815,EAR,2003,41.6571324309815,39.37486081199488,0.864934960977994,70.2230635785869,33.5960383091848,82.0351570041027,0.30041666666666667,3.0,31.8952730629079,70.3772268331675,69.5719126845662,1.08457032065844,42.4579409877533,55.82699997497469,44.95017881032388,295.0,38.5360305241033,0.976923929253639,21.5166919147504,4.82300173497062,18.31856909567,80.617678789978,65.5175243748406
1816,EAR,2004,41.4029942389149,37.266013915806,0.871413218667384,67.7464074776942,32.571260038167,82.5945055680665,0.2691666666666667,4.0,36.9696794491766,73.0801985502098,72.0661946406799,1.08457032065844,44.271550590929,58.42765120052771,42.75737045474744,286.0,36.7851199171303,0.960568697546946,23.1320019315359,4.80060779443054,18.1521899021575,74.3660653121124,65.739233734547
1817,EAR,2005,41.1799540882184,36.66235981972699,0.822311651099494,64.502900121522,31.5273214211874,83.115079831141,0.2608333333333333,5.083333333333333,42.3171967725663,73.6923387899084,74.3759469781103,1.57297424985786,46.1004448802087,59.39749568761613,47.59053135961345,273.0,35.0397312113597,0.921646221926632,24.5996390405161,4.78217287578902,17.4964799242657,65.6673260535356,66.186484967331
1818,EAR,2006,40.8788423811611,41.55369454390927,0.820616143984333,61.7049581346766,30.5537010869632,83.6619729730944,0.20780761991266336,6.001767408978438,45.5313256322395,73.9499470986921,75.2710643083679,1.55973631554105,47.9456597560628,59.572201337623,48.379996277824375,247.0,32.848648641015,0.936164257039492,26.0812401072506,4.72135554636294,16.0572251135789,61.6608944792896,66.585263294402
1819,EAR,2007,40.6102977159836,40.57816576286578,0.817895178004045,58.9775302299217,29.6424322412889,84.2037402783588,0.18503082294886883,9.25475579695658,49.8230320113069,73.5844539300916,75.8869146149815,1.50393892819248,49.8120292842454,59.77303009002161,52.74698966492167,238.0,31.1419672255599,0.935310871885189,27.6158265805257,4.71054992690305,14.6125550088458,60.0282590966714,66.8744587709832
1820,EAR,2008,40.2823957704032,41.06869215267015,0.824419754068351,56.7759122780523,28.7395710906127,84.7437608808095,0.16353901833899545,4.218252474697444,59.8349116731506,76.3324552807287,76.9416260800756,1.4624438915643,51.6853259522915,59.09598089859235,53.12867701497443,227.0,29.3785652623301,0.965742026251972,29.1663212953771,4.67778112006403,13.6928153985006,60.5533017217198,67.0688894169284
1821,EAR,2009,39.9122768931448,41.49852219596022,0.787233802329799,53.7410339243706,27.8856412341391,85.2745089039284,0.16804064220503384,4.583789995026168,63.8963206680823,78.64804010358,79.8460798256762,1.45843471974335,53.5597864322325,59.621738331559804,52.38374061445981,216.0,27.6954118735718,0.851581073784651,30.723816264386,5.02142716942127,13.3028015464017,57.0225196682449,67.5146086627473
1822,EAR,2010,39.6167142366863,37.20051670220724,0.786446414646824,51.4474980837933,27.0158891490695,85.8011902921462,0.13862849019426804,6.930700867814026,64.5580765897579,80.7110022596469,81.7109184063891,1.51268127520564,55.4262151753019,59.9198900575665,58.7122655729423,197.0,26.0317157533467,0.854853381324785,32.2694324947938,4.82979217213716,12.8328869819533,54.7998519525383,67.8509663886902
1823,EAR,2011,39.4224592466728,37.08181860055258,0.788738777257715,48.8580323104846,26.1247650135006,86.3209568397249,0.10344567274069269,20.261045813169215,67.3678921567725,82.9385236674151,83.47118121698,1.62110536275704,57.3105830695059,68.71361689015244,59.8686635882665,189.0,24.368637714323,0.822411207649283,33.8658075852794,4.79670331028453,12.3714777832124,53.6605297269729,68.2759115913423
1824,EAR,2012,39.2272415714708,37.43188888143278,0.789681034807029,46.7129011824939,25.2305438826746,86.8358687836882,0.09825360331308237,28.18729768475137,78.8424688427029,83.0568237826124,82.7139321305883,1.50438059509865,59.1908832309379,71.40037694237176,60.3699947996348,176.0,22.7167816080238,0.769472702861203,35.4679720953692,4.88913630623931,11.8060330312612,52.7082219152853,68.6573726657165
1825,EAR,2013,39.0577282486435,38.290531633774144,0.805017021831059,44.5768088032626,24.3650101742373,87.3466814818486,0.09136631098125833,29.14034494843296,78.4518756538824,83.3311364840865,83.0576249486622,0.938060337223014,61.0791792791527,72.45459892040859,60.9383848422766,166.0,21.0732353242585,0.75360194474296,37.0899398842001,4.98154300840263,11.2514508667225,50.4040169458651,69.050820416687
