ISO_3,year,CPIA gender equality rating (1=low to 6=high),"Literacy rate, youth (ages 15-24), gender parity index (GPI)","School enrollment, tertiary (gross), gender parity index (GPI)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Adolescents out of school, female (% of female lower secondary school age)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",Proportion of seats held by women in national parliaments (%),Women Business and the Law Index Score (scale 1-100),Pregnant women receiving prenatal care (%),"Employers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contraceptive prevalence, any modern method (% of married women ages 15-49)","Contraceptive prevalence, any method (% of married women ages 15-49)",Unmet need for contraception (% of married women ages 15-49)
ARB,2002,,0.88248997926712,0.925949990749359,,76.51463,,,,,6.13093176307586,,,2.61758891180196,21.1626790113384,,,
ARB,2003,,0.870329976081848,0.967369973659515,,77.32907,,,,,6.04810996563574,,,2.42844547115235,22.330166280455,,,
ARB,2004,,0.879630029201508,0.952189981937408,,77.94774,,,,,6.69304319155952,,,2.50463690334772,23.2151930345147,,,
ARB,2005,2.8,0.88484001159668,0.978839993476868,,79.10946,,,,,7.03676649622596,,,2.37374354251812,22.0797210993485,,,
ARB,2006,2.8,0.90106999874115,1.01473999023438,,79.58348,,,,,9.34959349593497,,,2.17392807962184,21.3906600650949,,,
ARB,2007,2.7,0.907000005245209,0.975780010223389,,80.44079,,,,,9.7537652402582,,,2.42259298561609,21.3466059931803,,,
ARB,2008,2.7,0.911960005760193,1.04883003234863,,82.21837,,,,,9.80157781496534,,,2.64696453784858,20.1771055319024,,,
ARB,2009,2.8,0.899869978427887,1.04769003391266,,82.24648,,,,,9.90230905861457,,,2.54275726910328,19.0780163905647,,,
ARB,2010,2.9,0.903779983520508,1.04656004905701,,83.55279,,,,,11.919671777154,,81.4920402531757,2.36227891567836,17.7400979217229,41.9749553587404,49.6792573503182,14.2049566923582
ARB,2011,2.8,0.902800023555756,1.08913004398346,,83.44254,,,,,11.3285024154589,,,2.36392623136481,16.9005714472149,,,
ARB,2012,2.8,0.91237998008728,1.07767999172211,,84.11878,,,,,14.87204249155,,,2.24976029157537,15.6813103891187,,,
ARB,2013,2.8,0.923359990119934,1.06707000732422,,83.21839,,,,,17.3693086003373,,,2.0998556128383,16.5143655420554,,,
ARB,2014,2.8,0.927359998226166,1.06647002696991,,83.34494,,,,,17.7934018388318,,,2.0708543689857,17.0666571822925,,,
ARB,2015,2.7,0.931590020656586,1.07966005802155,,83.18996,,,,,18.7798408488064,,,1.98495169316565,17.1674237716101,,,
ARB,2016,2.7,0.929899990558624,1.10378003120422,,83.82028,,,,,19.2756139915654,,,2.05058747176968,13.0511372203542,,,
ARB,2017,2.58333333333333,0.933929979801178,1.08220994472504,,83.99478,,,,,18.8840212128199,,,2.0128561933714,13.6314646773861,,,
ARB,2018,2.7,0.937979996204376,1.09897994995117,,84.25278,,,,,19.060773480663,,,2.40703435291826,12.2411009305778,,,
ARB,2019,2.58333333333333,0.941280007362366,1.09672999382019,,,,,,,17.5665399239544,,,2.22295615591979,11.2828360707058,,,
ARB,2020,2.66666666666667,0.943979978561401,1.08211994171143,,,,,,,19.5469585136167,,,2.07647008732911,10.2768143159076,,,
ARB,2021,2.66666666666667,0.946389973163605,1.07682001590729,,,,,,,18.2245430809399,,,1.97262093184693,9.97933011708042,,,
ARB,2022,2.66666666666667,0.949109971523285,1.10035002231598,,,,,,,18.2462588605933,,,1.97977676799508,9.04043567197425,,,
ARB,2023,2.58333333333333,0.951200008392334,1.08358001708984,,,,,,,17.7282377919321,,,2.06924344411452,6.98767827885423,,,
HUN,1997,,,1.15980005264282,,86.25359,,,4.34046983718872,,11.3989637305699,69.375,,3.14250865365248,1.7079710837915,,,
HUN,1998,,,1.18675005435944,,98.133,,,4.73919010162354,,8.29015544041451,69.375,,2.92795056827661,1.10142357888073,,,
HUN,1999,,,1.19490003585815,,98.20465,,,4.13273000717163,,8.29015544041451,69.375,,2.84588569434198,1.05321125459519,,,
HUN,2000,,,1.18480002880096,,96.89753,,,3.45306992530823,,8.29015544041451,69.375,,2.75093267056005,0.974274665604742,,,
HUN,2001,,,1.21457004547119,98.2399978637695,97.63067,83.7600021362305,12.5500001907349,0.359010010957718,,8.29015544041451,69.375,,2.64893544208496,0.922980204470154,,,
HUN,2002,,,1.23192000389099,,98.05927,,,,,9.06735751295337,69.375,,2.50303384285753,0.956101832209071,,,
HUN,2003,,,1.2719099521637,,95.99894,,,,,9.84455958549223,69.375,,2.43298865196418,0.692822146932504,,,
HUN,2004,,,1.28377997875214,,95.65214,,,,,9.09090909090909,75.625,,2.71994852137415,0.606475008144237,,,
HUN,2005,,,1.31462001800537,98.8300018310547,96.23133,88.0100021362305,15.4700002670288,,,9.09090909090909,75.625,,2.57627073675231,0.654106328504239,,,
HUN,2006,,,1.31234002113342,,96.97656,,,,,10.3626943005181,75.625,,2.38644745416619,0.757750135805766,,,
HUN,2007,,,1.3077700138092,,96.15161,,,,,11.139896373057,78.75,,2.37059843792302,0.676889787132338,,,
HUN,2008,,,1.30072999000549,,97.09444,,,,,11.139896373057,78.75,,2.33843335936228,0.436019260049819,,,
HUN,2009,,,1.27005994319916,,97.83527,97.0199966430664,,,,11.139896373057,78.75,,2.37307638526413,0.477668083125988,54.1,61.8,
HUN,2010,,,1.26304996013641,,97.71535,97.3899993896484,,0.368380010128021,,9.06735751295337,81.25,,2.29594489902045,0.447801585532809,,,
HUN,2011,,,1.24588000774384,,97.05532,97.7900009155273,22.9400005340576,,,8.80829015544041,90.625,,2.20847803002038,0.615937522920274,,,
HUN,2012,,,1.24142003059387,,96.58792,97.8899993896484,24.5,1.11893999576569,,8.80829015544041,93.75,,2.11865294746327,0.526938955133175,,,
HUN,2013,,,1.23025000095367,99.5800018310547,96.83237,98.0199966430664,30.5100002288818,1.64954996109009,20.9400005340576,8.80829015544041,93.75,,2.00151077021227,0.469855770279804,,,
HUN,2014,,,1.23030996322632,99.4300003051758,97.00652,95.5599975585938,28.7399997711182,1.97503995895386,20.6100006103516,10.0502512562814,93.75,,2.00524125939266,0.398087312923058,,,
HUN,2015,,,1.20986998081207,99.5,96.58753,95.7300033569336,29.0699996948242,2.50535988807678,21.5699996948242,10.1010101010101,93.75,,1.96556974813824,0.271878896555862,,,
HUN,2016,,,1.20395004749298,99.5400009155273,97.01774,96.2600021362305,28.8899993896484,2.91665005683899,21.2399997711182,10.1010101010101,93.75,,1.9369481538514,0.383988443438208,,,
HUN,2017,,,1.20249998569489,99.558219909668,96.58643,96.6059036254883,29.2854080200195,3.24003005027771,21.4364643096924,10.0502512562814,93.75,,1.86312452505063,0.450473661170832,,,
HUN,2018,,,1.19154000282288,99.5781326293945,,96.8993148803711,30.6013107299805,3.95234990119934,22.7407932281494,12.5628140703518,93.75,,1.91987882739497,0.309158641606746,,,
HUN,2019,,,1.19693005084991,99.5390243530273,,97.164665222168,31.078052520752,4.5599799156189,24.2476978302002,12.5628140703518,93.75,,2.04569072633333,0.253043506537224,,,
HUN,2020,,,1.2007600069046,99.6399993896484,,97.6100006103516,32.9199981689453,4.73721981048584,25.6200008392334,12.0603015075377,93.75,,2.1938781908517,0.313424440696687,,,
HUN,2021,,1.00404000282288,1.19957995414734,99.5860061645508,,98.0978240966797,33.3396110534668,5.44817018508911,27.7006206512451,13.0653266331658,93.75,,2.32482732095139,0.392532417195691,,,
HUN,2022,,,1.2124799489975,99.6695404052734,,98.2849807739258,32.8752708435059,4.90940999984741,28.0614147186279,14.070351758794,93.75,,2.4021688337232,0.510218939839596,,,
HUN,2023,,,,,,,,,,14.070351758794,93.75,,2.32036652697222,0.42148115190639,,,
DOM,1997,,,1.28169000148773,,,,,,,11.6666666666667,73.125,,1.72726966557024,3.14649123791776,,,
DOM,1998,,,,,,,,,,16.1073825503356,73.125,,1.75049463933942,2.76890147992638,,,
DOM,1999,,,,,85.65341,,,16.4345207214355,,16.1073825503356,73.125,99.2,1.76647521883464,2.43581508758582,64.1,69.2,13.8
DOM,2000,,1.03400003910065,,53.7900009155273,86.67423,42.2400016784668,,15.0846996307373,,16.1073825503356,73.125,97.8,1.77865771947324,2.13714999647352,62.8,64.7,
DOM,2001,,1.02380001544952,,55.75,,44.0099983215332,,,,16.1073825503356,73.125,,2.27110835638362,2.0303780657907,,,
DOM,2002,,1.02779996395111,,58.0,90.64583,46.75,,,,17.3333333333333,78.125,98.5,2.05105156861644,1.78652876185615,65.8,69.8,12.4
DOM,2003,,1.02279996871948,1.36541998386383,58.9300003051758,87.19125,48.2999992370605,,,,17.3333333333333,78.125,,1.78704449820715,1.75555430821,,,
DOM,2004,,1.01540005207062,,61.3699989318848,85.51944,49.9900016784668,,6.26805019378662,,17.3333333333333,78.125,,3.10031159612671,1.7477328936521,,,
DOM,2005,,1.01189994812012,,60.4799995422363,86.93602,49.5200004577637,,5.27545022964478,,17.3333333333333,78.125,,2.92828756578712,4.21511940138198,,,
DOM,2006,,1.02680003643036,,61.7700004577637,85.78473,50.9199981689453,,,,19.6629213483146,78.125,97.0,2.99103507259513,2.90576433587641,60.0,61.3,
DOM,2007,,1.00539994239807,,63.439998626709,90.94132,52.7799987792969,,4.97061014175415,,19.6629213483146,78.125,98.9,2.59308714801079,2.90106085364568,70.0,72.9,11.1
DOM,2008,,1.01870000362396,,62.5699996948242,87.3521,52.7799987792969,,3.00931000709534,,19.6629213483146,78.125,,2.93044588337473,5.53240290152135,,,
DOM,2009,,1.02190005779266,,64.379997253418,,53.7400016784668,,9.42809009552002,,19.6629213483146,78.125,,2.84737286043109,2.84770428750636,,,
DOM,2010,,1.01740002632141,,65.370002746582,92.11449,55.0999984741211,,9.51957035064697,,20.7650273224044,78.125,,3.2294905479978,2.83507366614218,71.1,73.0,
DOM,2011,,1.021399974823,,66.629997253418,93.52514,56.8800010681152,,7.89005994796753,,20.7650273224044,78.125,,2.17814953870104,2.67958322840594,,,
DOM,2012,,1.01320004463196,1.37305998802185,67.0,92.63183,57.6500015258789,,7.93170022964478,,20.7650273224044,78.125,,2.24331172310403,2.27352767465985,,,
DOM,2013,,1.00680005550385,,67.5199966430664,92.7051,58.2599983215332,,3.37170004844666,,20.7650273224044,78.125,99.3,2.87954831904696,1.99406065316367,68.6,71.9,10.8
DOM,2014,,1.00209999084473,1.37899005413055,69.379997253418,91.12181,59.6399993896484,,3.12807011604309,,20.7650273224044,78.125,98.0,2.38462360502572,2.38860616407214,68.0,69.5,11.42111266
DOM,2015,,0.999700009822845,1.45290994644165,70.129997253418,95.04055,62.1399993896484,,,14.0302934646606,20.7650273224044,83.75,,1.92164590710736,3.40192526060071,,,
DOM,2016,,1.00709998607635,1.43986999988556,70.5500030517578,95.17579,60.9700012207031,25.8600006103516,6.24213981628418,20.9799995422363,26.8421052631579,83.75,,2.05604824834131,3.44445584781729,,,
DOM,2017,,1.00680005550385,1.44187998771667,71.5899963378906,94.47021,62.7400016784668,14.7702732086182,8.20777034759521,14.6483364105225,26.8421052631579,86.25,,1.94209435593387,2.80796992040088,,,
DOM,2018,,1.01040005683899,,71.9199981689453,94.0781,63.4300003051758,15.4131870269775,10.1963701248169,15.3708305358887,26.8421052631579,86.25,,1.66131927605932,3.07692651189376,,,
DOM,2019,,1.0081000328064,,73.9599990844727,,66.0,16.0612163543701,5.06300020217896,17.5502490997314,26.8421052631579,86.25,98.0,1.86261204134337,2.55597499996029,62.0,62.8,15.3370062735472
DOM,2020,,1.00499999523163,1.45806002616882,73.3499984741211,,65.9599990844727,15.8779697418213,7.64393997192383,15.7545337677002,27.8947368421053,86.25,,1.56194227124823,2.49339419240733,,,
DOM,2021,,1.00269997119904,1.48750996589661,74.7699966430664,,67.5100021362305,16.3688220977783,15.429949760437,16.2368927001953,27.8947368421053,86.25,,1.87471404543241,2.89597840602296,,,
DOM,2022,,1.0077999830246,1.48397994041443,74.9400024414062,,67.0899963378906,21.8664379119873,10.6917400360107,21.7484226226807,27.8947368421053,86.25,,1.83724824318007,2.29011505745552,,,
DOM,2023,,,,68.7390213012695,,62.3327674865723,22.8200836181641,14.2143898010254,22.7450523376465,27.8947368421053,86.25,,2.01595666428742,2.00941826580868,,,
HND,1997,,,,,,,,,,,60.625,,4.01215584079248,10.8009204555878,,,
HND,1998,,,,,,,,,,9.375,60.625,,4.04613718677229,10.6552615947476,,,
HND,1999,,,1.23456001281738,,,,,,,9.375,60.625,,4.1080844702305,10.508311256426,,,
HND,2000,,,1.24753999710083,,86.34144,,,,,9.375,63.75,,4.13654685259402,10.2768315256115,,,
HND,2001,,1.0324000120163,,45.7299995422363,,20.4799995422363,,,,9.375,63.75,82.6,4.18961090658278,9.99640736702564,51.0,61.8,11.2
HND,2002,,,,,,,,,,5.46875,63.75,,4.24804073980088,9.72842596447832,,,
HND,2003,,,1.32146000862122,,90.91064,,,,,5.46875,63.75,,4.29785622078462,9.48843276217377,,,
HND,2004,,1.01510000228882,1.32047998905182,46.0299987792969,92.09364,21.0900001525879,,,,5.46875,63.75,,4.42122304266292,9.16695968120019,,,
HND,2005,4.0,1.03919994831085,,46.4300003051758,87.42792,21.4799995422363,,,,23.4375,63.75,,4.44666076600282,9.08226749182423,,,
HND,2006,4.0,,,,90.92733,,,,,23.4375,63.75,91.7,4.75787841745923,7.75063355296503,56.4,65.2,16.8
HND,2007,4.0,1.0,,46.1399993896484,85.27805,20.7800006866455,,,3.71000003814697,23.4375,63.75,,4.95513564868574,8.37995707097364,,,
HND,2008,4.0,,1.35783994197845,,88.48396,,,,,23.4375,66.875,,5.21785795596223,7.69663591322542,,,
HND,2009,4.0,1.0271999835968,,51.4099998474121,87.2538,23.4500007629395,,,,17.96875,66.875,,5.27041608655105,9.30324088434537,,,
HND,2010,4.0,1.01489996910095,1.14548003673553,51.6699981689453,88.45882,24.8600006103516,4.19982576370239,,4.19982576370239,17.96875,66.875,,5.18065935664539,10.6507335383355,,,
HND,2011,4.0,1.02059996128082,,53.5099983215332,88.39096,25.4099998474121,,31.6003017425537,4.8899998664856,19.53125,66.875,,4.81338566961613,10.8823582777412,,,
HND,2012,4.0,1.02069997787476,1.28145003318787,53.2099990844727,85.09982,25.25,,31.6379699707031,4.03000020980835,19.53125,66.875,96.6,5.72295996198765,9.43526646160002,63.8,73.2,10.7
HND,2013,3.5,1.02540004253387,1.28149998188019,55.2900009155273,80.92583,27.1000003814697,4.80464267730713,33.0877418518066,4.80464267730713,,75.0,,5.21198541364615,10.4316154826238,,,
HND,2014,3.5,1.01289999485016,1.27435994148254,58.6399993896484,80.37492,30.3099994659424,,37.5325012207031,6.3600001335144,25.78125,75.0,,5.39029364253799,10.2350093422006,,,
HND,2015,3.5,1.02069997787476,1.27470004558563,60.3800010681152,79.33021,31.1200008392334,,37.196720123291,9.35999965667725,25.78125,75.0,,4.52838604200465,11.3365916018965,,,
HND,2016,3.5,1.02369999885559,1.2813800573349,61.5800018310547,80.87165,32.2799987792969,,38.658519744873,10.3000001907349,25.78125,75.0,,5.81470549281517,10.5896959468618,,,
HND,2017,3.5,,1.27019000053406,59.6922378540039,81.3762,30.7881088256836,5.75871896743774,38.782829284668,5.75871896743774,,75.0,,5.5915710324902,11.1106126270013,,,
HND,2018,3.5,1.03359997272491,1.27251994609833,59.9700012207031,,30.4699993133545,,39.9579277038574,9.89999961853027,21.09375,75.0,,5.24664353597828,11.882768074403,,,
HND,2019,3.5,1.02520000934601,1.2847900390625,62.2099990844727,,33.939998626709,,32.904468536377,11.0500001907349,21.09375,75.0,96.1,5.54264673600152,10.0104789241086,66.5,69.4,12.8746226158029
HND,2020,3.5,,,,,,,42.5782203674316,,21.09375,75.0,,7.18461727218514,8.43614735598666,,,
HND,2021,3.5,,,61.932975769043,,,4.17710208892822,44.1790390014648,,27.34375,75.0,,6.91069064469731,8.21716282260745,,,
HND,2022,3.5,,,64.4768600463867,,37.9296455383301,4.42104053497314,42.517578125,,27.34375,75.0,,6.81380405146177,7.85588962252875,,,
HND,2023,3.5,,,62.0503273010254,,30.0116138458252,4.06778955459595,39.9390296936035,,27.34375,75.0,,6.66154018631395,7.48152623646869,,,
NAM,1997,,,1.0978399515152,,,,,,,22.2222222222222,71.25,,3.85539080478985,18.4104801546837,,,
NAM,1998,,,1.10708999633789,,88.61618,,,4.08689022064209,,22.2222222222222,71.25,,3.99413704653719,16.350948746953,,,
NAM,1999,,,,,89.75966,,,5.89827013015747,,22.2222222222222,71.25,,4.10106132612623,14.5837445529221,,,
NAM,2000,,1.02636516094208,,,91.44128,,,8.11948013305664,,25.0,71.25,90.6,4.23495090296997,12.5333874294215,42.6,43.7,23.9
NAM,2001,,1.0,0.82558000087738,49.4599990844727,93.26871,27.2299995422363,5.07999992370605,10.6963500976562,,25.0,71.25,,4.45073382207477,10.8688964508663,,,
NAM,2002,,,1.25929999351501,,95.58567,,,3.30379009246826,,25.0,71.25,,4.44171323887485,9.43348097303063,,,
NAM,2003,,,1.10280001163483,,95.81794,,,12.3176698684692,,26.3888888888889,71.25,,4.40963460294613,8.31549316303942,,,
NAM,2004,,,,,93.5909,,,8.88580989837646,,25.0,73.75,,3.95420511772909,7.38882128804768,,,
NAM,2005,,,0.857070028781891,,93.76349,,,9.89945030212402,,26.9230769230769,73.75,,4.00703439993137,6.34683023076263,,,
NAM,2006,,,0.855340003967285,,90.55628,,,10.0010299682617,,26.9230769230769,73.75,,3.81754611648484,5.50346749787662,,,
NAM,2007,,1.08141005039215,,,93.59458,,,8.60356998443604,,26.9230769230769,73.75,94.6,3.69311489025272,4.84748781140318,53.4,55.1,20.7
NAM,2008,,,1.21887004375458,,92.89803,,,,,26.9230769230769,80.0,,3.72382826489628,4.17322925612006,,,
NAM,2009,,,,,,,,,,26.9230769230769,80.0,,3.85618424198948,3.65704208512673,,,
NAM,2010,,,,81.7083511352539,94.25457,,,,,24.3589743589744,80.0,,3.71313319538188,3.14327089404823,,,
NAM,2011,,1.0,,,,,,,,24.3589743589744,80.0,,3.57246014836261,4.73971978972336,,,
NAM,2012,,,,65.0577087402344,97.57149,42.503547668457,6.29449033737183,4.31165409088135,4.8205304145813,24.3589743589744,80.0,,3.44006123034729,7.06668367509647,,,
NAM,2013,,1.04173171520233,,64.0072784423828,,41.9170455932617,7.0798487663269,,5.47120571136475,24.3589743589744,80.0,96.6,2.24013588795002,5.42141098907426,55.3,56.1,17.5
NAM,2014,,,1.39667999744415,68.3992156982422,,46.1661682128906,7.18198823928833,,5.39904117584229,,80.0,,2.64579482572146,7.30304608323939,,,
NAM,2015,,,1.42072999477386,,,,,1.66160917282104,,41.3461538461538,80.0,,2.82894200654333,6.16522488327958,,,
NAM,2016,,,1.42105996608734,79.9855194091797,,54.7747001647949,13.7163057327271,2.18343544006348,9.30196380615234,41.3461538461538,80.0,,3.1077440576302,5.11616830636879,,,
NAM,2017,,,1.49346995353699,,,,,1.06366980075836,,41.3461538461538,80.0,,3.86869510805194,5.27856616085995,,,
NAM,2018,,,1.49185001850128,,,,,,,46.1538461538462,80.0,,4.72111094820183,5.4447772448317,,,
NAM,2019,,,1.49240005016327,,,,,,,42.7083333333333,80.0,,5.19855059854343,5.02530822811696,,,
NAM,2020,,,1.46957004070282,,,,,,,43.2692307692308,80.0,,5.28988225861989,5.15420471890595,,,
NAM,2021,,1.02235996723175,,,,,,,,44.2307692307692,80.0,,5.38986535865136,4.8396566459812,,,
NAM,2022,,,1.40192997455597,,,,,,,44.2307692307692,80.0,,5.40852207475463,4.63185063282147,,,
NAM,2023,,,,,,,,,,44.2307692307692,80.0,,5.55682991168712,4.47803647207249,,,
EST,1997,,,1.16365003585815,,,,,,,10.8910891089109,63.75,,0.995106089148185,1.90989849787299,,,
EST,1998,,,1.298259973526,,,,,0.5417799949646,,10.8910891089109,63.75,,1.02953165294069,1.16396306463689,,,
EST,1999,,,1.30770003795624,,,,,1.2082200050354,,17.8217821782178,63.75,,1.10117730978028,1.00275380062209,,,
EST,2000,,1.0,1.32848000526428,99.120002746582,,87.9300003051758,34.0299987792969,,,17.8217821782178,63.75,,1.13999917615236,0.452772933858765,,,
EST,2001,,,1.37590003013611,,,,,,,17.8217821782178,63.75,,1.13866432586258,0.313601676317764,,,
EST,2002,,,1.4072300195694,,,,,,,17.8217821782178,66.25,,1.18208738329929,0.172052150309146,,,
EST,2003,,,1.40968000888824,,,,,,,18.8118811881188,69.375,,1.22395389284862,0.0886675988132183,,,
EST,2004,,,1.41277003288269,,,,,,,18.8118811881188,81.875,,1.26168932589083,0.210226636176116,,,
EST,2005,,,1.40586996078491,,,,,,,18.8118811881188,81.875,,1.33535923315623,0.200769670609248,57.9,63.4,
EST,2006,,,1.40732002258301,,,,,,,18.8118811881188,81.875,,1.40146212474724,0.170788614092394,52.6,66.7,7.1
EST,2007,,,1.39696002006531,,,,,,,20.7920792079208,81.875,,1.47188212550808,0.307636066223853,,,
EST,2008,,,1.4125599861145,,,,,,,20.7920792079208,81.875,,1.55813136198097,0.217391980444052,,,
EST,2009,,,1.42156994342804,,,,,,,22.7722772277228,88.125,,1.61846766537776,0.184570806719965,,,
EST,2010,,,1.39988005161285,99.7687683105469,,98.8985748291016,48.1554183959961,,,22.7722772277228,91.25,,1.59352241246666,0.130062340225142,54.8,64.1,11.1
EST,2011,,1.0,1.36795997619629,99.8415222167969,,99.2115783691406,50.4703903198242,,,19.8019801980198,91.25,,1.56825428623896,0.226707400544231,,,
EST,2012,,,1.35248994827271,99.8664398193359,,99.3779907226562,50.9029350280762,,,20.7920792079208,91.25,,1.60759464594525,0.338976376660837,,,
EST,2013,,,1.3359899520874,99.8968124389648,98.31108,99.3846893310547,52.2616882324219,,,20.7920792079208,91.25,,1.66160869622091,0.263581304694756,,,
EST,2014,,,1.33897995948792,99.86669921875,94.70364,99.3775405883789,54.1853713989258,1.44716000556946,34.3284301757812,19.0,91.25,,1.68138799187093,0.216051615618855,60.9,75.1,9.29794272309132
EST,2015,,,1.33205997943878,99.8266830444336,94.37475,99.3991394042969,55.3766288757324,2.07879996299744,35.4984703063965,23.7623762376238,91.25,,1.7560527810856,0.0998231429204207,,,
EST,2016,,,1.32819998264313,99.8179702758789,94.32545,99.4852600097656,54.8104934692383,2.19084000587463,35.5317573547363,23.7623762376238,91.25,,1.83056173057413,0.0613791546214051,,,
EST,2017,,,1.3313399553299,99.7764205932617,94.55005,99.2253952026367,56.0404624938965,2.29592990875244,37.3407325744629,26.7326732673267,97.5,,1.85459986906506,0.231630139975683,,,
EST,2018,,,1.32591998577118,99.7979965209961,,99.488525390625,58.3752937316895,2.09716010093689,39.6713027954102,26.7326732673267,97.5,,1.92556071632597,0.135366732073222,,,
EST,2019,,,1.32676994800568,99.7905120849609,,99.5448226928711,60.0251579284668,1.99109995365143,39.8377494812012,29.7029702970297,97.5,,1.98547754398004,0.0596601535089753,,,
EST,2020,,,1.33736002445221,99.8199996948242,,97.5500030517578,54.9000015258789,2.10405993461609,34.3199996948242,28.7128712871287,97.5,,1.9744688928611,0.127813720992771,,,
EST,2021,,1.00010001659393,1.34328997135162,99.8661193847656,,98.7935333251953,55.4591331481934,2.0073299407959,36.5166091918945,25.7425742574257,97.5,,2.04192422055249,0.297343647826677,,,
EST,2022,,,1.3450700044632,99.9087219238281,,98.7294769287109,57.6844253540039,1.6051299571991,37.9452514648438,25.7425742574257,97.5,,2.07746090049459,0.117400224339043,,,
